11-29-2022_14.59.46,46 49.95132 N 071 14.92830 W
11-29-2022_14.59.47,46 49.95132 N 071 14.92830 W
11-29-2022_14.59.48,46 49.95132 N 071 14.92830 W
11-29-2022_14.59.49,46 49.95132 N 071 14.92830 W
11-29-2022_14.59.50,46 49.95132 N 071 14.92830 W
11-29-2022_14.59.51,46 49.95132 N 071 14.92830 W
11-29-2022_14.59.52,46 49.95132 N 071 14.92830 W
11-29-2022_14.59.53,46 49.95132 N 071 14.92830 W
11-29-2022_14.59.54,46 49.95132 N 071 14.92830 W
11-29-2022_14.59.55,46 49.95132 N 071 14.92830 W
11-29-2022_14.59.56,46 49.95132 N 071 14.92830 W
11-29-2022_14.59.57,46 49.95132 N 071 14.92830 W
11-29-2022_14.59.58,46 49.95132 N 071 14.92830 W
11-29-2022_14.59.59,46 49.95132 N 071 14.92830 W
11-29-2022_15.00.00,46 49.95132 N 071 14.92830 W
11-29-2022_15.00.01,46 49.95132 N 071 14.92830 W
11-29-2022_15.00.02,46 49.95132 N 071 14.92830 W
11-29-2022_15.00.03,46 49.95132 N 071 14.92830 W
11-29-2022_15.00.04,46 49.95132 N 071 14.92830 W
11-29-2022_15.00.05,46 49.95132 N 071 14.92830 W
11-29-2022_15.00.06,46 49.95132 N 071 14.92830 W
11-29-2022_15.00.07,46 49.95132 N 071 14.92830 W
11-29-2022_15.00.08,46 49.95132 N 071 14.92830 W
11-29-2022_15.00.09,46 49.95132 N 071 14.92830 W
11-29-2022_15.00.10,46 49.95132 N 071 14.92830 W
11-29-2022_15.00.11,46 49.95132 N 071 14.92830 W
11-29-2022_15.00.12,46 49.95132 N 071 14.92830 W
11-29-2022_15.00.13,46 49.95132 N 071 14.92830 W
11-29-2022_15.00.14,46 49.95132 N 071 14.92830 W
11-29-2022_15.00.15,46 49.95132 N 071 14.92830 W
11-29-2022_15.00.16,46 49.95132 N 071 14.92830 W
11-29-2022_15.00.17,46 49.95132 N 071 14.92830 W
11-29-2022_15.00.18,46 49.95132 N 071 14.92830 W
11-29-2022_15.00.19,46 49.95132 N 071 14.92830 W
11-29-2022_15.00.20,46 49.95132 N 071 14.92830 W
11-29-2022_15.00.21,46 49.95132 N 071 14.92830 W
11-29-2022_15.00.22,46 49.95132 N 071 14.92830 W
11-29-2022_15.00.23,46 49.95132 N 071 14.92830 W
11-29-2022_15.00.24,46 49.95132 N 071 14.92830 W
11-29-2022_15.00.25,46 49.95132 N 071 14.92830 W
11-29-2022_15.00.26,46 49.95132 N 071 14.92830 W
11-29-2022_15.00.27,46 49.95132 N 071 14.92830 W
11-29-2022_15.00.28,46 49.95132 N 071 14.92830 W
11-29-2022_15.00.29,46 49.95132 N 071 14.92830 W
11-29-2022_15.00.30,46 49.95132 N 071 14.92830 W
11-29-2022_15.00.31,46 49.95132 N 071 14.92830 W
11-29-2022_15.00.32,46 49.95132 N 071 14.92830 W
11-29-2022_15.00.33,46 49.95132 N 071 14.92830 W
11-29-2022_15.00.34,46 49.95132 N 071 14.92830 W
11-29-2022_15.00.35,46 49.95132 N 071 14.92830 W
11-29-2022_15.00.36,46 49.95132 N 071 14.92830 W
11-29-2022_15.00.37,46 49.95132 N 071 14.92830 W
11-29-2022_15.00.38,46 49.95132 N 071 14.92830 W
11-29-2022_15.00.39,46 49.95132 N 071 14.92830 W
11-29-2022_15.00.40,46 49.95132 N 071 14.92830 W
11-29-2022_15.00.41,46 49.95132 N 071 14.92830 W
11-29-2022_15.00.42,46 49.95132 N 071 14.92830 W
11-29-2022_15.00.43,46 49.95132 N 071 14.92830 W
11-29-2022_15.00.44,46 49.95132 N 071 14.92830 W
11-29-2022_15.00.45,46 49.95132 N 071 14.92830 W
11-29-2022_15.00.46,46 49.95132 N 071 14.92830 W
11-29-2022_15.00.47,46 49.95132 N 071 14.92830 W
11-29-2022_15.00.48,46 49.95132 N 071 14.92830 W
11-29-2022_15.00.49,46 49.95132 N 071 14.92830 W
11-29-2022_15.00.50,46 49.95132 N 071 14.92830 W
11-29-2022_15.00.51,46 49.95132 N 071 14.92830 W
11-29-2022_15.00.52,46 49.95132 N 071 14.92830 W
11-29-2022_15.00.53,46 49.95132 N 071 14.92830 W
11-29-2022_15.00.54,46 49.95132 N 071 14.92830 W
11-29-2022_15.00.55,46 49.95132 N 071 14.92830 W
11-29-2022_15.00.56,46 49.95132 N 071 14.92830 W
11-29-2022_15.00.57,46 49.95132 N 071 14.92830 W
11-29-2022_15.00.58,46 49.95132 N 071 14.92830 W
11-29-2022_15.00.59,46 49.95132 N 071 14.92830 W
11-29-2022_15.01.00,46 49.95132 N 071 14.92830 W
11-29-2022_15.01.01,46 49.95132 N 071 14.92830 W
11-29-2022_15.01.02,46 49.95132 N 071 14.92830 W
11-29-2022_15.01.03,46 49.95132 N 071 14.92830 W
11-29-2022_15.01.04,46 49.95132 N 071 14.92830 W
11-29-2022_15.01.05,46 49.95132 N 071 14.92830 W
11-29-2022_15.01.06,46 49.95132 N 071 14.92830 W
11-29-2022_15.01.07,46 49.95132 N 071 14.92830 W
11-29-2022_15.01.08,46 49.95132 N 071 14.92830 W
11-29-2022_15.01.09,46 49.95132 N 071 14.92830 W
11-29-2022_15.01.10,46 49.95132 N 071 14.92830 W
11-29-2022_15.01.11,46 49.95132 N 071 14.92830 W
11-29-2022_15.01.12,46 49.95132 N 071 14.92830 W
11-29-2022_15.01.13,46 49.95132 N 071 14.92830 W
11-29-2022_15.01.14,46 49.95132 N 071 14.92830 W
11-29-2022_15.01.15,46 49.95132 N 071 14.92830 W
11-29-2022_15.01.16,46 49.95132 N 071 14.92830 W
11-29-2022_15.01.17,46 49.95132 N 071 14.92830 W
11-29-2022_15.01.18,46 49.95132 N 071 14.92830 W
11-29-2022_15.01.19,46 49.95132 N 071 14.92830 W
11-29-2022_15.01.20,46 49.95132 N 071 14.92830 W
11-29-2022_15.01.21,46 49.95132 N 071 14.92830 W
11-29-2022_15.01.22,46 49.95132 N 071 14.92830 W
11-29-2022_15.01.23,46 49.95132 N 071 14.92830 W
11-29-2022_15.01.24,46 49.95132 N 071 14.92830 W
11-29-2022_15.01.25,46 49.95132 N 071 14.92830 W
11-29-2022_15.01.26,46 49.95132 N 071 14.92830 W
11-29-2022_15.01.27,46 49.95132 N 071 14.92830 W
11-29-2022_15.01.28,46 49.95132 N 071 14.92830 W
11-29-2022_15.01.29,46 49.95132 N 071 14.92830 W
11-29-2022_15.01.30,46 49.95132 N 071 14.92830 W
11-29-2022_15.01.31,46 49.95132 N 071 14.92830 W
11-29-2022_15.01.32,46 49.95132 N 071 14.92830 W
11-29-2022_15.01.33,46 49.95132 N 071 14.92830 W
11-29-2022_15.01.34,46 49.95132 N 071 14.92830 W
11-29-2022_15.01.35,46 49.95132 N 071 14.92830 W
11-29-2022_15.01.36,46 49.95132 N 071 14.92830 W
11-29-2022_15.01.37,46 49.95132 N 071 14.92830 W
11-29-2022_15.01.38,46 49.95132 N 071 14.92830 W
11-29-2022_15.01.39,46 49.95132 N 071 14.92830 W
11-29-2022_15.01.40,46 49.95132 N 071 14.92830 W
11-29-2022_15.01.41,46 49.95132 N 071 14.92830 W
11-29-2022_15.01.42,46 49.95132 N 071 14.92830 W
11-29-2022_15.01.43,46 49.95132 N 071 14.92830 W
11-29-2022_15.01.44,46 49.95132 N 071 14.92830 W
11-29-2022_15.01.45,46 49.95132 N 071 14.92830 W
11-29-2022_15.01.46,46 49.95132 N 071 14.92830 W
11-29-2022_15.01.47,46 49.95132 N 071 14.92830 W
11-29-2022_15.01.48,46 49.95132 N 071 14.92830 W
11-29-2022_15.01.49,46 49.95132 N 071 14.92830 W
11-29-2022_15.01.50,46 49.95132 N 071 14.92830 W
11-29-2022_15.01.51,46 49.95132 N 071 14.92830 W
11-29-2022_15.01.52,46 49.95132 N 071 14.92830 W
11-29-2022_15.01.53,46 49.95132 N 071 14.92830 W
11-29-2022_15.01.54,46 49.95132 N 071 14.92830 W
11-29-2022_15.01.55,46 49.95132 N 071 14.92830 W
11-29-2022_15.01.56,46 49.95132 N 071 14.92830 W
11-29-2022_15.01.57,46 49.95132 N 071 14.92830 W
11-29-2022_15.01.58,46 49.95132 N 071 14.92830 W
11-29-2022_15.01.59,46 49.95132 N 071 14.92830 W
11-29-2022_15.02.00,46 49.95132 N 071 14.92830 W
11-29-2022_15.02.01,46 49.95132 N 071 14.92830 W
11-29-2022_15.02.02,46 49.95132 N 071 14.92830 W
11-29-2022_15.02.03,46 49.95132 N 071 14.92830 W
11-29-2022_15.02.04,46 49.95132 N 071 14.92830 W
11-29-2022_15.02.05,46 49.95132 N 071 14.92830 W
11-29-2022_15.02.06,46 49.95132 N 071 14.92830 W
11-29-2022_15.02.07,46 49.95132 N 071 14.92830 W
11-29-2022_15.02.08,46 49.95132 N 071 14.92830 W
11-29-2022_15.02.09,46 49.95132 N 071 14.92830 W
11-29-2022_15.02.10,46 49.95132 N 071 14.92830 W
11-29-2022_15.02.11,46 49.95132 N 071 14.92830 W
11-29-2022_15.02.12,46 49.95132 N 071 14.92830 W
11-29-2022_15.02.13,46 49.95132 N 071 14.92830 W
11-29-2022_15.02.14,46 49.95132 N 071 14.92830 W
11-29-2022_15.02.15,46 49.95132 N 071 14.92830 W
11-29-2022_15.02.16,46 49.95132 N 071 14.92830 W
11-29-2022_15.02.17,46 49.95132 N 071 14.92830 W
11-29-2022_15.02.18,46 49.95132 N 071 14.92830 W
11-29-2022_15.02.19,46 49.95132 N 071 14.92830 W
11-29-2022_15.02.20,46 49.95132 N 071 14.92830 W
11-29-2022_15.02.21,46 49.95132 N 071 14.92830 W
11-29-2022_15.02.22,46 49.95132 N 071 14.92830 W
11-29-2022_15.02.23,46 49.95132 N 071 14.92830 W
11-29-2022_15.02.24,46 49.95132 N 071 14.92830 W
11-29-2022_15.02.25,46 49.95132 N 071 14.92830 W
11-29-2022_15.02.26,46 49.95132 N 071 14.92830 W
11-29-2022_15.02.27,46 49.95132 N 071 14.92830 W
11-29-2022_15.02.28,46 49.95132 N 071 14.92830 W
11-29-2022_15.02.29,46 49.95132 N 071 14.92830 W
11-29-2022_15.02.30,46 49.95132 N 071 14.92830 W
11-29-2022_15.02.31,46 49.95132 N 071 14.92830 W
11-29-2022_15.02.32,46 49.95132 N 071 14.92830 W
11-29-2022_15.02.33,46 49.95132 N 071 14.92830 W
11-29-2022_15.02.34,46 49.95132 N 071 14.92830 W
11-29-2022_15.02.35,46 49.95132 N 071 14.92830 W
11-29-2022_15.02.36,46 49.95132 N 071 14.92830 W
11-29-2022_15.02.37,46 49.95132 N 071 14.92830 W
11-29-2022_15.02.38,46 49.95132 N 071 14.92830 W
11-29-2022_15.02.39,46 49.95132 N 071 14.92830 W
11-29-2022_15.02.40,46 49.95132 N 071 14.92830 W
11-29-2022_15.02.41,46 49.95132 N 071 14.92830 W
11-29-2022_15.02.42,46 49.95132 N 071 14.92830 W
11-29-2022_15.02.43,46 49.95132 N 071 14.92830 W
11-29-2022_15.02.44,46 49.95132 N 071 14.92830 W
11-29-2022_15.02.45,46 49.95132 N 071 14.92830 W
11-29-2022_15.02.46,46 49.95132 N 071 14.92830 W
11-29-2022_15.02.47,46 49.95132 N 071 14.92830 W
11-29-2022_15.02.48,46 49.95132 N 071 14.92830 W
11-29-2022_15.02.49,46 49.95132 N 071 14.92830 W
11-29-2022_15.02.50,46 49.95132 N 071 14.92830 W
11-29-2022_15.02.51,46 49.95132 N 071 14.92830 W
11-29-2022_15.02.52,46 49.95132 N 071 14.92830 W
11-29-2022_15.02.53,46 49.95132 N 071 14.92830 W
11-29-2022_15.02.54,46 49.95132 N 071 14.92830 W
11-29-2022_15.02.55,46 49.95132 N 071 14.92830 W
11-29-2022_15.02.56,46 49.95132 N 071 14.92830 W
11-29-2022_15.02.57,46 49.95132 N 071 14.92830 W
11-29-2022_15.02.58,46 49.95132 N 071 14.92830 W
11-29-2022_15.02.59,46 49.95132 N 071 14.92830 W
11-29-2022_15.03.00,46 49.95132 N 071 14.92830 W
11-29-2022_15.03.01,46 49.95132 N 071 14.92830 W
11-29-2022_15.03.02,46 49.95132 N 071 14.92830 W
11-29-2022_15.03.03,46 49.95132 N 071 14.92830 W
11-29-2022_15.03.04,46 49.95132 N 071 14.92830 W
11-29-2022_15.03.05,46 49.95132 N 071 14.92830 W
11-29-2022_15.03.06,46 49.95132 N 071 14.92830 W
11-29-2022_15.03.07,46 49.95132 N 071 14.92830 W
11-29-2022_15.03.08,46 49.95132 N 071 14.92830 W
11-29-2022_15.03.09,46 49.95132 N 071 14.92830 W
11-29-2022_15.03.10,46 49.95132 N 071 14.92830 W
11-29-2022_15.03.11,46 49.95132 N 071 14.92830 W
11-29-2022_15.03.12,46 49.95132 N 071 14.92830 W
11-29-2022_15.03.13,46 49.95132 N 071 14.92830 W
11-29-2022_15.03.14,46 49.95132 N 071 14.92830 W
11-29-2022_15.03.15,46 49.95132 N 071 14.92830 W
11-29-2022_15.03.16,46 49.95132 N 071 14.92830 W
11-29-2022_15.03.17,46 49.95132 N 071 14.92830 W
11-29-2022_15.03.18,46 49.95132 N 071 14.92830 W
11-29-2022_15.03.19,46 49.95132 N 071 14.92830 W
11-29-2022_15.03.20,46 49.95132 N 071 14.92830 W
11-29-2022_15.03.21,46 49.95132 N 071 14.92830 W
11-29-2022_15.03.22,46 49.95132 N 071 14.92830 W
11-29-2022_15.03.23,46 49.95132 N 071 14.92830 W
11-29-2022_15.03.24,46 49.95132 N 071 14.92830 W
11-29-2022_15.03.25,46 49.95132 N 071 14.92830 W
11-29-2022_15.03.26,46 49.95132 N 071 14.92830 W
11-29-2022_15.03.27,46 49.95132 N 071 14.92830 W
11-29-2022_15.03.28,46 49.95132 N 071 14.92830 W
11-29-2022_15.03.29,46 49.95132 N 071 14.92830 W
11-29-2022_15.03.30,46 49.95132 N 071 14.92830 W
11-29-2022_15.03.31,46 49.95132 N 071 14.92830 W
11-29-2022_15.03.32,46 49.95132 N 071 14.92830 W
11-29-2022_15.03.33,46 49.95132 N 071 14.92830 W
11-29-2022_15.03.34,46 49.95132 N 071 14.92830 W
11-29-2022_15.03.35,46 49.95132 N 071 14.92830 W
11-29-2022_15.03.36,46 49.95132 N 071 14.92830 W
11-29-2022_15.03.37,46 49.95132 N 071 14.92830 W
11-29-2022_15.03.38,46 49.95132 N 071 14.92830 W
11-29-2022_15.03.39,46 49.95132 N 071 14.92830 W
11-29-2022_15.03.40,46 49.95132 N 071 14.92830 W
11-29-2022_15.03.41,46 49.95132 N 071 14.92830 W
11-29-2022_15.03.42,46 49.95132 N 071 14.92830 W
11-29-2022_15.03.43,46 49.95132 N 071 14.92830 W
11-29-2022_15.03.44,46 49.95132 N 071 14.92830 W
11-29-2022_15.03.45,46 49.95132 N 071 14.92830 W
11-29-2022_15.03.46,46 49.95132 N 071 14.92830 W
11-29-2022_15.03.47,46 49.95132 N 071 14.92830 W
11-29-2022_15.03.48,46 49.95132 N 071 14.92830 W
11-29-2022_15.03.49,46 49.95132 N 071 14.92830 W
11-29-2022_15.03.50,46 49.95132 N 071 14.92830 W
11-29-2022_15.03.51,46 49.95132 N 071 14.92830 W
11-29-2022_15.03.52,46 49.95132 N 071 14.92830 W
11-29-2022_15.03.53,46 49.95132 N 071 14.92830 W
11-29-2022_15.03.54,46 49.95132 N 071 14.92830 W
11-29-2022_15.03.55,46 49.95132 N 071 14.92830 W
11-29-2022_15.03.56,46 49.95132 N 071 14.92830 W
11-29-2022_15.03.57,46 49.95132 N 071 14.92830 W
11-29-2022_15.03.58,46 49.95132 N 071 14.92830 W
11-29-2022_15.03.59,46 49.95132 N 071 14.92830 W
11-29-2022_15.04.00,46 49.95132 N 071 14.92830 W
11-29-2022_15.04.01,46 49.95132 N 071 14.92830 W
11-29-2022_15.04.02,46 49.95132 N 071 14.92830 W
11-29-2022_15.04.03,46 49.95132 N 071 14.92830 W
11-29-2022_15.04.04,46 49.95132 N 071 14.92830 W
11-29-2022_15.04.05,46 49.95132 N 071 14.92830 W
11-29-2022_15.04.06,46 49.95132 N 071 14.92830 W
11-29-2022_15.04.07,46 49.95132 N 071 14.92830 W
11-29-2022_15.04.08,46 49.95132 N 071 14.92830 W
11-29-2022_15.04.09,46 49.95132 N 071 14.92830 W
11-29-2022_15.04.10,46 49.95132 N 071 14.92830 W
11-29-2022_15.04.11,46 49.95132 N 071 14.92830 W
11-29-2022_15.04.12,46 49.95132 N 071 14.92830 W
11-29-2022_15.04.13,46 49.95132 N 071 14.92830 W
11-29-2022_15.04.14,46 49.95132 N 071 14.92830 W
11-29-2022_15.04.15,46 49.95132 N 071 14.92830 W
11-29-2022_15.04.16,46 49.95132 N 071 14.92830 W
11-29-2022_15.04.17,46 49.95132 N 071 14.92330 W
11-29-2022_15.04.18,46 49.95132 N 071 14.92830 W
11-29-2022_15.04.19,46 49.95132 N 071 14.92830 W
11-29-2022_15.04.20,46 49.95132 N 071 14.92830 W
11-29-2022_15.04.21,46 49.95132 N 071 14.92830 W
11-29-2022_15.04.22,46 49.95132 N 071 14.92830 W
11-29-2022_15.04.23,46 49.95132 N 071 14.92830 W
11-29-2022_15.04.24,46 49.95132 N 071 14.92830 W
11-29-2022_15.04.25,46 49.95132 N 071 14.92830 W
11-29-2022_15.04.26,46 49.95132 N 071 14.92830 W
11-29-2022_15.04.27,46 49.95132 N 071 14.92830 W
11-29-2022_15.04.28,46 49.95132 N 071 14.92830 W
11-29-2022_15.04.29,46 49.95132 N 071 14.92830 W
11-29-2022_15.04.30,46 49.95132 N 071 14.92830 W
11-29-2022_15.04.31,46 49.95132 N 071 14.92830 W
11-29-2022_15.04.32,46 49.95132 N 071 14.92830 W
11-29-2022_15.04.33,46 49.95132 N 071 14.92830 W
11-29-2022_15.04.34,46 49.95132 N 071 14.92830 W
11-29-2022_15.04.35,46 49.95132 N 071 14.92830 W
11-29-2022_15.04.36,46 49.95132 N 071 14.92830 W
11-29-2022_15.04.37,46 49.95132 N 071 14.92830 W
11-29-2022_15.04.38,46 49.95132 N 071 14.92830 W
11-29-2022_15.04.39,46 49.95132 N 071 14.92830 W
11-29-2022_15.04.40,46 49.95132 N 071 14.92830 W
11-29-2022_15.04.41,46 49.95132 N 071 14.92830 W
11-29-2022_15.04.42,46 49.95132 N 071 14.92830 W
11-29-2022_15.04.43,46 49.95132 N 071 14.92830 W
11-29-2022_15.04.44,46 49.95132 N 071 14.92830 W
11-29-2022_15.04.45,46 49.95132 N 071 14.92830 W
11-29-2022_15.04.46,46 49.95132 N 071 14.92830 W
11-29-2022_15.04.47,46 49.95132 N 071 14.92830 W
11-29-2022_15.04.48,46 49.95132 N 071 14.92830 W
11-29-2022_15.04.49,46 49.95132 N 071 14.92830 W
11-29-2022_15.04.50,46 49.95132 N 071 14.92830 W
11-29-2022_15.04.51,46 49.95132 N 071 14.92830 W
11-29-2022_15.04.52,46 49.95132 N 071 14.92330 W
11-29-2022_15.04.53,46 49.95132 N 071 14.92830 W
11-29-2022_15.04.54,46 49.95132 N 071 14.92830 W
11-29-2022_15.04.55,46 49.95132 N 071 14.92830 W
11-29-2022_15.04.56,46 49.95132 N 071 14.92830 W
11-29-2022_15.04.57,46 49.95132 N 071 14.92830 W
11-29-2022_15.04.58,46 49.95132 N 071 14.92830 W
11-29-2022_15.04.59,46 49.95132 N 071 14.92830 W
11-29-2022_15.05.00,46 49.95132 N 071 14.92830 W
11-29-2022_15.05.01,46 49.95132 N 071 14.92830 W
11-29-2022_15.05.02,46 49.95132 N 071 14.92830 W
11-29-2022_15.05.03,46 49.95132 N 071 14.92830 W
11-29-2022_15.05.04,46 49.95132 N 071 14.92830 W
11-29-2022_15.05.05,46 49.95132 N 071 14.92830 W
11-29-2022_15.05.06,46 49.95132 N 071 14.92830 W
11-29-2022_15.05.07,46 49.95132 N 071 14.92830 W
11-29-2022_15.05.08,46 49.95132 N 071 14.92830 W
11-29-2022_15.05.09,46 49.95132 N 071 14.92830 W
11-29-2022_15.05.10,46 49.95132 N 071 14.92830 W
11-29-2022_15.05.11,46 49.95132 N 071 14.92830 W
11-29-2022_15.05.12,46 49.95132 N 071 14.92830 W
11-29-2022_15.05.13,46 49.95132 N 071 14.92830 W
11-29-2022_15.05.14,46 49.95132 N 071 14.92830 W
11-29-2022_15.05.15,46 49.95132 N 071 14.92830 W
11-29-2022_15.05.16,46 49.95132 N 071 14.92830 W
11-29-2022_15.05.17,46 49.95132 N 071 14.92830 W
11-29-2022_15.05.18,46 49.95132 N 071 14.92830 W
11-29-2022_15.05.19,46 49.95132 N 071 14.92830 W
11-29-2022_15.05.20,46 49.95132 N 071 14.92830 W
11-29-2022_15.05.21,46 49.95132 N 071 14.92830 W
11-29-2022_15.05.22,46 49.95132 N 071 14.92830 W
11-29-2022_15.05.23,46 49.95132 N 071 14.92830 W
11-29-2022_15.05.24,46 49.95132 N 071 14.92830 W
11-29-2022_15.05.25,46 49.95132 N 071 14.92830 W
11-29-2022_15.05.26,46 49.95132 N 071 14.92830 W
11-29-2022_15.05.27,46 49.95132 N 071 14.92830 W
11-29-2022_15.05.28,46 49.95132 N 071 14.92830 W
11-29-2022_15.05.29,46 49.95132 N 071 14.92830 W
11-29-2022_15.05.30,46 49.95132 N 071 14.92830 W
11-29-2022_15.05.31,46 49.95132 N 071 14.92830 W
11-29-2022_15.05.32,46 49.95132 N 071 14.92830 W
11-29-2022_15.05.33,46 49.95132 N 071 14.92330 W
11-29-2022_15.05.34,46 49.95132 N 071 14.92830 W
11-29-2022_15.05.35,46 49.95132 N 071 14.92830 W
11-29-2022_15.05.36,46 49.95132 N 071 14.92830 W
11-29-2022_15.05.37,46 49.95132 N 071 14.92830 W
11-29-2022_15.05.38,46 49.95132 N 071 14.92830 W
11-29-2022_15.05.39,46 49.95132 N 071 14.92830 W
11-29-2022_15.05.40,46 49.95132 N 071 14.92830 W
11-29-2022_15.05.41,46 49.95132 N 071 14.92830 W
11-29-2022_15.05.42,46 49.95132 N 071 14.92830 W
11-29-2022_15.05.43,46 49.95132 N 071 14.92830 W
11-29-2022_15.05.44,46 49.95132 N 071 14.92830 W
11-29-2022_15.05.45,46 49.95132 N 071 14.92830 W
11-29-2022_15.05.46,46 49.95132 N 071 14.92830 W
11-29-2022_15.05.47,46 49.95132 N 071 14.92830 W
11-29-2022_15.05.48,46 49.95132 N 071 14.92830 W
11-29-2022_15.05.49,46 49.95132 N 071 14.92830 W
11-29-2022_15.05.50,46 49.95132 N 071 14.92830 W
11-29-2022_15.05.51,46 49.95132 N 071 14.92830 W
11-29-2022_15.05.52,46 49.95132 N 071 14.92830 W
11-29-2022_15.05.53,46 49.95132 N 071 14.92830 W
11-29-2022_15.05.54,46 49.95132 N 071 14.92830 W
11-29-2022_15.05.55,46 49.95132 N 071 14.92830 W
11-29-2022_15.05.56,46 49.95132 N 071 14.92830 W
11-29-2022_15.05.57,46 49.95132 N 071 14.92830 W
11-29-2022_15.05.58,46 49.95132 N 071 14.92830 W
11-29-2022_15.05.59,46 49.95132 N 071 14.92830 W
11-29-2022_15.06.00,46 49.95132 N 071 14.92830 W
11-29-2022_15.06.01,46 49.95132 N 071 14.92830 W
11-29-2022_15.06.02,46 49.95132 N 071 14.92830 W
11-29-2022_15.06.03,46 49.95132 N 071 14.92830 W
11-29-2022_15.06.04,46 49.95132 N 071 14.92830 W
11-29-2022_15.06.05,46 49.95132 N 071 14.92830 W
11-29-2022_15.06.06,46 49.95132 N 071 14.92830 W
11-29-2022_15.06.07,46 49.95132 N 071 14.92830 W
11-29-2022_15.06.08,46 49.95132 N 071 14.92830 W
11-29-2022_15.06.09,46 49.95132 N 071 14.92830 W
11-29-2022_15.06.10,46 49.95132 N 071 14.92830 W
11-29-2022_15.06.11,46 49.95132 N 071 14.92830 W
11-29-2022_15.06.12,46 49.95132 N 071 14.92830 W
11-29-2022_15.06.13,46 49.95132 N 071 14.92830 W
11-29-2022_15.06.14,46 49.95132 N 071 14.92830 W
11-29-2022_15.06.15,46 49.95132 N 071 14.92830 W
11-29-2022_15.06.16,46 49.95132 N 071 14.92830 W
11-29-2022_15.06.17,46 49.95132 N 071 14.92830 W
11-29-2022_15.06.18,46 49.95132 N 071 14.92830 W
11-29-2022_15.06.19,46 49.95132 N 071 14.92830 W
11-29-2022_15.06.20,46 49.95132 N 071 14.92330 W
11-29-2022_15.06.21,46 49.95132 N 071 14.92830 W
11-29-2022_15.06.22,46 49.95132 N 071 14.92830 W
11-29-2022_15.06.23,46 49.95132 N 071 14.92830 W
11-29-2022_15.06.24,46 49.95132 N 071 14.92830 W
11-29-2022_15.06.25,46 49.95132 N 071 14.92830 W
11-29-2022_15.06.26,46 49.95132 N 071 14.92830 W
11-29-2022_15.06.27,46 49.95132 N 071 14.92830 W
11-29-2022_15.06.28,46 49.95132 N 071 14.92830 W
11-29-2022_15.06.29,46 49.95132 N 071 14.92830 W
11-29-2022_15.06.30,46 49.95132 N 071 14.92830 W
11-29-2022_15.06.31,46 49.95132 N 071 14.92830 W
11-29-2022_15.06.32,46 49.95132 N 071 14.92830 W
11-29-2022_15.06.33,46 49.95132 N 071 14.92830 W
11-29-2022_15.06.34,46 49.95132 N 071 14.92830 W
11-29-2022_15.06.35,46 49.95132 N 071 14.92830 W
11-29-2022_15.06.36,46 49.95132 N 071 14.92830 W
11-29-2022_15.06.37,46 49.95132 N 071 14.92830 W
11-29-2022_15.06.38,46 49.95132 N 071 14.92830 W
11-29-2022_15.06.39,46 49.95132 N 071 14.92830 W
11-29-2022_15.06.40,46 49.95132 N 071 14.92830 W
11-29-2022_15.06.41,46 49.95132 N 071 14.92830 W
11-29-2022_15.06.42,46 49.95132 N 071 14.92830 W
11-29-2022_15.06.43,46 49.95132 N 071 14.92830 W
11-29-2022_15.06.44,46 49.95132 N 071 14.92830 W
11-29-2022_15.06.45,46 49.95132 N 071 14.92830 W
11-29-2022_15.06.46,46 49.95132 N 071 14.92830 W
11-29-2022_15.06.47,46 49.95132 N 071 14.92830 W
11-29-2022_15.06.48,46 49.95132 N 071 14.92830 W
11-29-2022_15.06.49,46 49.95132 N 071 14.92830 W
11-29-2022_15.06.50,46 49.95132 N 071 14.92830 W
11-29-2022_15.06.51,46 49.95132 N 071 14.92830 W
11-29-2022_15.06.52,46 49.95132 N 071 14.92830 W
11-29-2022_15.06.53,46 49.95132 N 071 14.92830 W
11-29-2022_15.06.54,46 49.95132 N 071 14.92830 W
11-29-2022_15.06.55,46 49.95132 N 071 14.92830 W
11-29-2022_15.06.56,46 49.95132 N 071 14.92830 W
11-29-2022_15.06.57,46 49.95132 N 071 14.92830 W
11-29-2022_15.06.58,46 49.95132 N 071 14.92830 W
11-29-2022_15.06.59,46 49.95132 N 071 14.92830 W
11-29-2022_15.07.00,46 49.95132 N 071 14.92830 W
11-29-2022_15.07.01,46 49.95132 N 071 14.92330 W
11-29-2022_15.07.02,46 49.95132 N 071 14.92830 W
11-29-2022_15.07.03,46 49.95132 N 071 14.92830 W
11-29-2022_15.07.04,46 49.95132 N 071 14.92830 W
11-29-2022_15.07.05,46 49.95132 N 071 14.92830 W
11-29-2022_15.07.06,46 49.95132 N 071 14.92830 W
11-29-2022_15.07.07,46 49.95132 N 071 14.92830 W
11-29-2022_15.07.08,46 49.95132 N 071 14.92830 W
11-29-2022_15.07.09,46 49.95132 N 071 14.92830 W
11-29-2022_15.07.10,46 49.95132 N 071 14.92830 W
11-29-2022_15.07.11,46 49.95132 N 071 14.92830 W
11-29-2022_15.07.12,46 49.95132 N 071 14.92830 W
11-29-2022_15.07.13,46 49.95132 N 071 14.92830 W
11-29-2022_15.07.14,46 49.95132 N 071 14.92830 W
11-29-2022_15.07.15,46 49.95132 N 071 14.92830 W
11-29-2022_15.07.16,46 49.95132 N 071 14.92830 W
