Time,cycle_puissance
11-29-2022_15.07.10,469229.14274328155
11-29-2022_15.07.10,469229.14236336673
11-29-2022_15.07.10,474393.405005186
11-29-2022_15.07.10,470766.61333023617
11-29-2022_15.07.10,472286.09902961476
11-29-2022_15.07.10,480666.4041749941
11-29-2022_15.07.11,482187.85871928104
11-29-2022_15.07.11,467133.73168128845
11-29-2022_15.07.11,467137.5471249708
11-29-2022_15.07.11,476480.0672359442
11-29-2022_15.07.11,472859.55750849564
11-29-2022_15.07.11,470770.42877391854
11-29-2022_15.07.11,480670.21961867646
11-29-2022_15.07.11,483687.5530945442
11-29-2022_15.07.11,469225.32691968436
11-29-2022_15.07.11,461934.76069679885
11-29-2022_15.07.12,476476.25179226184
11-29-2022_15.07.12,461379.99489783536
11-29-2022_15.07.12,465029.0851789788
11-29-2022_15.07.12,474393.40600112535
11-29-2022_15.07.12,474393.4056212105
11-29-2022_15.07.12,463494.76067436725
11-29-2022_15.07.12,457728.6131584981
11-29-2022_15.07.12,475901.65585826593
11-29-2022_15.07.12,461379.99489783536
11-29-2022_15.07.12,468660.6367832835
11-29-2022_15.07.13,478002.6596152613
11-29-2022_15.07.13,472286.09902961476
11-29-2022_15.07.13,468664.4532229052
11-29-2022_15.07.13,468664.4532229052
11-29-2022_15.07.13,472289.9154692365
11-29-2022_15.07.13,462937.48994058283
11-29-2022_15.07.13,468664.4532229052
11-29-2022_15.07.13,481605.8238714237
11-29-2022_15.07.13,465025.26873935707
11-29-2022_15.07.13,467133.73168128845
11-29-2022_15.07.14,465025.26873935707
11-29-2022_15.07.14,468660.6367832835
11-29-2022_15.07.14,465029.08617491816
11-29-2022_15.07.14,473821.2771869728
11-29-2022_15.07.14,459289.7505911817
11-29-2022_15.07.14,459289.73205133935
11-29-2022_15.07.14,468095.9466468826
11-29-2022_15.07.14,466571.5080487064
11-29-2022_15.07.14,458733.5967807914
11-29-2022_15.07.15,472286.09902961476
11-29-2022_15.07.15,481023.7886436515
11-29-2022_15.07.15,472289.91784103005
11-29-2022_15.07.15,472859.56087622856
11-29-2022_15.07.15,478006.47804676177
11-29-2022_15.07.15,468664.45521478396
11-29-2022_15.07.15,468664.45521478396
11-29-2022_15.07.15,480086.8549622858
11-29-2022_15.07.15,485786.07045656076
11-29-2022_15.07.15,472855.7424447281
11-29-2022_15.07.16,473425.38510001166
11-29-2022_15.07.16,476476.25179226184
11-29-2022_15.07.16,467137.5501127889
11-29-2022_15.07.16,474965.5374231812
11-29-2022_15.07.16,472859.56049631373
11-29-2022_15.07.16,474393.40761308925
11-29-2022_15.07.16,473425.38510001166
11-29-2022_15.07.16,469225.3272995992
11-29-2022_15.07.17,467133.73168128845
11-29-2022_15.07.17,482187.85909919586
11-29-2022_15.07.17,478583.56137167575
11-29-2022_15.07.17,472859.5614922531
11-29-2022_15.07.17,480090.67476964043
11-29-2022_15.07.17,465588.8254044001
11-29-2022_15.07.17,465585.0059769603
11-29-2022_15.07.17,478579.7419442359
11-29-2022_15.07.17,474389.5891815888
11-29-2022_15.07.18,469225.32691968436
11-29-2022_15.07.18,472855.74206481327
11-29-2022_15.07.18,482191.67814672086
11-29-2022_15.07.18,471337.6092890556
11-29-2022_15.07.18,480090.6743897256
11-29-2022_15.07.18,469229.146727039
11-29-2022_15.07.18,478579.7419442359
11-29-2022_15.07.18,472855.74206481327
11-29-2022_15.07.18,471333.7902415306
11-29-2022_15.07.19,467133.73168128845
11-29-2022_15.07.19,467133.73168128845
11-29-2022_15.07.19,483691.3731380086
11-29-2022_15.07.19,470770.43375361536
11-29-2022_15.07.19,482191.6791426602
11-29-2022_15.07.19,469229.1477229784
11-29-2022_15.07.19,469225.32691968436
11-29-2022_15.07.19,470766.61333023617
11-29-2022_15.07.19,472855.74206481327
11-29-2022_15.07.20,467133.7320612033
11-29-2022_15.07.20,472855.74206481327
11-29-2022_15.07.20,481609.6439148881
11-29-2022_15.07.20,469229.14734306355
11-29-2022_15.07.20,474393.409604968
11-29-2022_15.07.20,470770.43375361536
11-29-2022_15.07.20,470766.61333023617
11-29-2022_15.07.20,478579.7415643211
11-29-2022_15.07.20,483687.5530945442
11-29-2022_15.07.21,469225.3272995992
11-29-2022_15.07.21,471333.78986161575
11-29-2022_15.07.21,474965.54003108444
11-29-2022_15.07.21,469229.14871891774
11-29-2022_15.07.21,476480.0728316656
11-29-2022_15.07.21,484860.37797704485
11-29-2022_15.07.21,480090.67676151916
11-29-2022_15.07.21,469225.3272995992
11-29-2022_15.07.21,467133.73168128845
11-29-2022_15.07.21,483687.5527146294
11-29-2022_15.07.22,471333.7902415306
11-29-2022_15.07.22,474961.7186117659
11-29-2022_15.07.22,477054.6687656615
11-29-2022_15.07.22,471337.6112809343
11-29-2022_15.07.22,469229.14871891774
11-29-2022_15.07.22,469229.1483390029
11-29-2022_15.07.22,505701.7580228885
11-29-2022_15.07.22,501900.276375021
11-29-2022_15.07.22,601483.0209047602
11-29-2022_15.07.22,515426.02556213044
11-29-2022_15.07.23,471069.316788949
11-29-2022_15.07.23,508769.03222545196
11-29-2022_15.07.23,538178.990345459
11-29-2022_15.07.23,495618.3520746224
11-29-2022_15.07.23,484147.5199669278
11-29-2022_15.07.23,538962.3237307912
11-29-2022_15.07.23,603106.0026499
11-29-2022_15.07.23,583319.0661948419
11-29-2022_15.07.23,523644.8300823146
11-29-2022_15.07.23,537272.3444291485
11-29-2022_15.07.24,582543.7913397785
11-29-2022_15.07.24,643591.0019334829
11-29-2022_15.07.24,584769.4202204118
11-29-2022_15.07.24,521652.01765620266
11-29-2022_15.07.24,553941.4185350273
11-29-2022_15.07.24,497892.3894108897
11-29-2022_15.07.24,487239.7996740283
11-29-2022_15.07.24,502221.89674987807
11-29-2022_15.07.24,800972.9954259403
11-29-2022_15.07.24,171707.32487663414
11-29-2022_15.07.24,266486.058753182
11-29-2022_15.07.25,104535.83238363093
11-29-2022_15.07.25,75952.20520278304
11-29-2022_15.07.25,98372.9384310187
11-29-2022_15.07.25,73911.34778495353
11-29-2022_15.07.25,84210.81018450717
11-29-2022_15.07.25,90258.69781943421
11-29-2022_15.07.25,73907.52299790211
11-29-2022_15.07.25,63575.41768540897
11-29-2022_15.07.25,867196.6961672617
11-29-2022_15.07.25,556587.1271179996
11-29-2022_15.07.26,431306.2925263037
11-29-2022_15.07.26,574161.3999885687
11-29-2022_15.07.26,797872.8376365716
11-29-2022_15.07.26,818272.7187462465
11-29-2022_15.07.26,758792.9348619304
11-29-2022_15.07.26,755731.2883440283
11-29-2022_15.07.26,776998.6784996856
11-29-2022_15.07.26,755731.2891038578
11-29-2022_15.07.26,768697.6197350674
11-29-2022_15.07.27,761078.8072699547
11-29-2022_15.07.27,750087.7489904827
11-29-2022_15.07.27,757549.1825990239
11-29-2022_15.07.27,740184.6774556702
11-29-2022_15.07.27,744384.7352560828
11-29-2022_15.07.27,748900.1067261739
11-29-2022_15.07.27,731436.5833891887
11-29-2022_15.07.27,725977.5540297703
11-29-2022_15.07.27,730564.7548252626
11-29-2022_15.07.28,729692.9455610084
11-29-2022_15.07.28,725113.1671314138
11-29-2022_15.07.28,725492.888992645
11-29-2022_15.07.28,720043.7853219814
11-29-2022_15.07.28,723384.4260507136
11-29-2022_15.07.28,717949.7215878878
11-29-2022_15.07.28,727077.5158686719
11-29-2022_15.07.28,712483.2732057679
11-29-2022_15.07.28,678899.7546514092
11-29-2022_15.07.29,565331.954754425
11-29-2022_15.07.29,512358.62798080425
11-29-2022_15.07.29,510013.58430554543
11-29-2022_15.07.29,634956.0852489761
11-29-2022_15.07.29,593120.1291580673
11-29-2022_15.07.29,473093.918389466
11-29-2022_15.07.29,502152.97388106864
11-29-2022_15.07.29,594416.2682810443
11-29-2022_15.07.29,725712.8635488943
11-29-2022_15.07.30,677754.3013500626
11-29-2022_15.07.30,664579.0556416273
11-29-2022_15.07.30,686921.76353417
11-29-2022_15.07.30,683603.4012843618
11-29-2022_15.07.30,708364.2551898921
11-29-2022_15.07.30,688176.1193726929
11-29-2022_15.07.30,694827.6615297967
11-29-2022_15.07.30,703138.6442519376
11-29-2022_15.07.30,698581.2214941127
11-29-2022_15.07.30,698186.1038751735
11-29-2022_15.07.31,704457.4281486362
11-29-2022_15.07.31,715259.5015145072
11-29-2022_15.07.31,704050.5194355902
11-29-2022_15.07.31,702791.5872789893
11-29-2022_15.07.31,720291.7501323804
11-29-2022_15.07.31,713664.9708327638
11-29-2022_15.07.31,666704.16630136
11-29-2022_15.07.31,626670.7819857994
11-29-2022_15.07.31,545245.238035838
11-29-2022_15.07.31,580297.3235309498
11-29-2022_15.07.32,678094.2597906941
11-29-2022_15.07.32,663513.3897009809
11-29-2022_15.07.32,512288.4153427657
11-29-2022_15.07.32,481847.8599738143
11-29-2022_15.07.32,470920.77517852676
11-29-2022_15.07.32,479389.75435459637
11-29-2022_15.07.32,475567.0861700182
11-29-2022_15.07.32,475004.86253743625
11-29-2022_15.07.32,481255.1427236288
11-29-2022_15.07.32,466373.053947087
11-29-2022_15.07.33,463704.47583551565
11-29-2022_15.07.33,464708.6823908275
11-29-2022_15.07.33,510250.8490478102
11-29-2022_15.07.33,649553.8716944897
11-29-2022_15.07.33,582674.0268461267
11-29-2022_15.07.33,473910.8893786306
11-29-2022_15.07.33,543803.2290387147
11-29-2022_15.07.33,494351.83921330003
11-29-2022_15.07.33,470622.64149530476
11-29-2022_15.07.33,551480.7627749509
11-29-2022_15.07.34,558863.8821413771
11-29-2022_15.07.34,488590.2852040341
11-29-2022_15.07.34,506147.86148322
11-29-2022_15.07.34,498324.84599138243
11-29-2022_15.07.34,494109.92911466246
11-29-2022_15.07.34,484723.25236009964
11-29-2022_15.07.34,492926.0221685345
11-29-2022_15.07.34,485098.03561797173
11-29-2022_15.07.34,534009.7611216995
11-29-2022_15.07.34,565960.8102460422
11-29-2022_15.07.35,676994.4171304096
11-29-2022_15.07.35,652955.3002869451
11-29-2022_15.07.35,470985.0193075424
11-29-2022_15.07.35,486434.7630179336
11-29-2022_15.07.35,477253.7634233151
11-29-2022_15.07.35,471292.7408632785
11-29-2022_15.07.35,482796.8066863026
11-29-2022_15.07.35,474307.5381472919
11-29-2022_15.07.35,467949.1104849358
11-29-2022_15.07.35,468943.4294025801
11-29-2022_15.07.36,478774.6351483308
11-29-2022_15.07.36,469944.8502241132
11-29-2022_15.07.36,467264.2246613457
11-29-2022_15.07.36,478200.0461859104
11-29-2022_15.07.36,529359.6119884953
11-29-2022_15.07.36,594125.008196175
11-29-2022_15.07.36,594242.4787944675
11-29-2022_15.07.36,595606.7900173066
11-29-2022_15.07.36,624306.6975805569
11-29-2022_15.07.36,649001.8702848421
11-29-2022_15.07.37,573585.6254996533
11-29-2022_15.07.37,499687.38109370205
11-29-2022_15.07.37,480975.7996224123
11-29-2022_15.07.37,482971.538981675
11-29-2022_15.07.37,520250.15797309857
11-29-2022_15.07.37,634053.7274076277
11-29-2022_15.07.37,673666.5746222953
11-29-2022_15.07.37,659640.9363557395
11-29-2022_15.07.37,647547.0912882185
11-29-2022_15.07.37,624531.6866577305
11-29-2022_15.07.38,620935.0193658146
11-29-2022_15.07.38,522926.58019202953
11-29-2022_15.07.38,484946.0538819116
11-29-2022_15.07.38,474636.3672578639
11-29-2022_15.07.38,490918.3951033791
11-29-2022_15.07.38,565843.560037935
11-29-2022_15.07.38,488967.2628450383
11-29-2022_15.07.38,503141.56587591436
11-29-2022_15.07.38,551915.8422822442
11-29-2022_15.07.38,488200.577220739
11-29-2022_15.07.39,469063.6515725899
11-29-2022_15.07.39,536872.3970086531
11-29-2022_15.07.39,607985.0718728817
11-29-2022_15.07.39,644855.5516007807
11-29-2022_15.07.39,698883.3180933862
11-29-2022_15.07.39,692226.7203822946
11-29-2022_15.07.39,676163.8445839001
11-29-2022_15.07.39,689318.406231979
11-29-2022_15.07.39,684027.6157109109
11-29-2022_15.07.39,680275.1484090679
11-29-2022_15.07.40,696449.4673553385
11-29-2022_15.07.40,694827.6615297967
11-29-2022_15.07.40,692341.513853098
11-29-2022_15.07.40,701916.3026574862
11-29-2022_15.07.40,622337.9593016007
11-29-2022_15.07.40,529964.40134916
11-29-2022_15.07.40,495588.8476047178
11-29-2022_15.07.40,469316.3293558193
11-29-2022_15.07.40,466047.03918879846
11-29-2022_15.07.40,463322.6650225876
11-29-2022_15.07.41,473981.0645410097
11-29-2022_15.07.41,490918.38713586424
11-29-2022_15.07.41,790030.0805623315
11-29-2022_15.07.41,802201.6267621885
11-29-2022_15.07.41,899144.9303591388
11-29-2022_15.07.41,883716.0725781417
11-29-2022_15.07.41,1026918.6274663669
11-29-2022_15.07.41,1135443.7182047013
11-29-2022_15.07.41,1076939.2425591743
11-29-2022_15.07.41,990841.194060266
11-29-2022_15.07.42,1014503.0417056272
11-29-2022_15.07.42,1166370.5750151167
11-29-2022_15.07.42,1163117.1055582245
11-29-2022_15.07.42,1151142.0321689362
11-29-2022_15.07.42,1157030.3909707982
11-29-2022_15.07.42,1079408.9793213478
11-29-2022_15.07.42,968554.7208728914
11-29-2022_15.07.42,671689.7240174045
11-29-2022_15.07.42,671667.8008230117
11-29-2022_15.07.42,526268.8329077689
11-29-2022_15.07.43,557150.9141259204
11-29-2022_15.07.43,633998.3392923528
11-29-2022_15.07.43,634772.0056706261
11-29-2022_15.07.43,577616.388975545
11-29-2022_15.07.43,561655.1782019025
11-29-2022_15.07.43,588803.7460708085
11-29-2022_15.07.43,613748.5227197546
11-29-2022_15.07.43,627055.9741275568
11-29-2022_15.07.43,630380.4636144221
11-29-2022_15.07.43,611515.11078845
11-29-2022_15.07.44,628121.7030688187
11-29-2022_15.07.44,566948.2905110136
11-29-2022_15.07.44,549899.9458542113
11-29-2022_15.07.44,595904.0791270505
11-29-2022_15.07.44,626615.8752723801
11-29-2022_15.07.44,625862.9554704269
11-29-2022_15.07.44,607874.3319691352
11-29-2022_15.07.44,638961.6690941649
11-29-2022_15.07.44,627961.4602651467
11-29-2022_15.07.44,604397.7680485265
11-29-2022_15.07.45,516151.1940373266
11-29-2022_15.07.45,463373.4045924329
11-29-2022_15.07.45,466575.5811397802
11-29-2022_15.07.45,453116.00903836294
11-29-2022_15.07.45,454732.8009403101
11-29-2022_15.07.45,561771.7872743021
11-29-2022_15.07.45,590964.2163630461
11-29-2022_15.07.45,618110.2558672617
11-29-2022_15.07.45,687223.4503589746
11-29-2022_15.07.45,669864.4540954909
11-29-2022_15.07.46,628962.1049515316
11-29-2022_15.07.46,635497.66339217
11-29-2022_15.07.46,606876.3904511023
11-29-2022_15.07.46,542936.2891364287
11-29-2022_15.07.46,729900.843030172
11-29-2022_15.07.46,806322.9756449724
11-29-2022_15.07.46,837993.5667582762
11-29-2022_15.07.46,896270.4488927783
11-29-2022_15.07.46,919580.1615612137
11-29-2022_15.07.46,924578.9894267305
11-29-2022_15.07.47,926595.7541218478
11-29-2022_15.07.47,941564.0905874957
11-29-2022_15.07.47,862007.8993003586
11-29-2022_15.07.47,927351.3554612839
11-29-2022_15.07.47,1059272.46779353
11-29-2022_15.07.47,1015985.8831048722
11-29-2022_15.07.47,1075346.0622670057
11-29-2022_15.07.47,1115500.4246166497
11-29-2022_15.07.47,1108769.4550419312
11-29-2022_15.07.47,1099260.485705504
11-29-2022_15.07.48,1121967.6370321133
11-29-2022_15.07.48,1130444.8708279394
11-29-2022_15.07.48,1136807.232699315
11-29-2022_15.07.48,1124095.94651944
11-29-2022_15.07.48,1087727.4477575903
11-29-2022_15.07.48,1073363.1069516544
11-29-2022_15.07.48,1069703.357346233
11-29-2022_15.07.48,879984.5385538273
11-29-2022_15.07.48,618130.2734391531
11-29-2022_15.07.48,599514.9899311401
11-29-2022_15.07.49,628343.962011043
11-29-2022_15.07.49,673791.8099560699
11-29-2022_15.07.49,699763.6683482255
11-29-2022_15.07.49,663108.1604211101
11-29-2022_15.07.49,636156.3157430035
11-29-2022_15.07.49,638138.2315060141
11-29-2022_15.07.49,639415.5247165929
11-29-2022_15.07.49,499490.59687810583
11-29-2022_15.07.49,460526.143812198
11-29-2022_15.07.49,443194.7221777528
11-29-2022_15.07.50,453648.50057517894
11-29-2022_15.07.50,606179.3237405149
11-29-2022_15.07.50,634223.7105696617
11-29-2022_15.07.50,620346.723830539
11-29-2022_15.07.50,625695.4957311929
11-29-2022_15.07.50,558584.2670800257
11-29-2022_15.07.50,475781.6258409946
11-29-2022_15.07.50,456329.3509408772
11-29-2022_15.07.50,483945.9796345374
11-29-2022_15.07.50,560296.1470477086
11-29-2022_15.07.51,488390.1797562341
11-29-2022_15.07.51,455783.97609207354
11-29-2022_15.07.51,450444.88779776456
11-29-2022_15.07.51,448839.96956691804
11-29-2022_15.07.51,456239.48140342225
11-29-2022_15.07.51,460943.12407715403
11-29-2022_15.07.51,447235.0517159863
11-29-2022_15.07.51,456175.633409032
11-29-2022_15.07.51,463490.9256949032
11-29-2022_15.07.51,449304.8687630315
11-29-2022_15.07.52,487278.3446693778
11-29-2022_15.07.52,550138.4076422813
11-29-2022_15.07.52,550087.7824163039
11-29-2022_15.07.52,548672.9043264687
11-29-2022_15.07.52,579084.1758211853
11-29-2022_15.07.52,569454.6874670102
11-29-2022_15.07.52,468622.91776124085
11-29-2022_15.07.52,463223.12965880055
11-29-2022_15.07.52,461573.61679893365
11-29-2022_15.07.52,473602.47744729155
11-29-2022_15.07.53,462047.5037907127
11-29-2022_15.07.53,469382.62659153115
11-29-2022_15.07.53,471901.2243412891
11-29-2022_15.07.53,455149.7263128797
11-29-2022_15.07.53,459838.50893890136
11-29-2022_15.07.53,469225.58486797824
11-29-2022_15.07.53,465025.5081478086
11-29-2022_15.07.53,469225.32691968436
11-29-2022_15.07.53,467133.73168128845
11-29-2022_15.07.53,475901.6554783511
11-29-2022_15.07.54,455628.2870126851
11-29-2022_15.07.54,425485.7021461514
11-29-2022_15.07.54,397665.7064006711
11-29-2022_15.07.54,370837.08745770867
11-29-2022_15.07.54,367814.56604813033
11-29-2022_15.07.54,382123.2112266288
11-29-2022_15.07.54,444985.70113260444
11-29-2022_15.07.54,469065.0837360975
11-29-2022_15.07.54,455525.489498686
11-29-2022_15.07.54,461666.826773895
11-29-2022_15.07.55,567212.7797368733
11-29-2022_15.07.55,691654.9855049475
11-29-2022_15.07.55,799826.2339432054
11-29-2022_15.07.55,845161.05033877
11-29-2022_15.07.55,805674.171129414
11-29-2022_15.07.55,808638.8088839735
11-29-2022_15.07.55,816773.3388584991
11-29-2022_15.07.55,821831.1432738404
11-29-2022_15.07.55,832137.2892714385
11-29-2022_15.07.55,839352.1325514879
11-29-2022_15.07.56,831975.3367994238
11-29-2022_15.07.56,825541.0040912431
11-29-2022_15.07.56,833981.7395553646
11-29-2022_15.07.56,829716.5573378406
11-29-2022_15.07.56,827522.6220821217
11-29-2022_15.07.56,832810.7071938799
11-29-2022_15.07.56,832810.7071938799
11-29-2022_15.07.56,828513.0413572593
11-29-2022_15.07.56,825308.6156709547
11-29-2022_15.07.56,828513.0413572593
11-29-2022_15.07.57,833808.5657627939
11-29-2022_15.07.57,857913.070096026
11-29-2022_15.07.57,878711.9657353376
11-29-2022_15.07.57,880832.0640343665
11-29-2022_15.07.57,866252.700170588
11-29-2022_15.07.57,879846.040321859
11-29-2022_15.07.57,983121.7161376075
11-29-2022_15.07.57,956832.8213628526
11-29-2022_15.07.57,940686.9483380287
11-29-2022_15.07.57,1022138.7817160967
11-29-2022_15.07.58,47848.03633512945
11-29-2022_15.07.58,1213040.1540024234
11-29-2022_15.07.58,86399.73167030283
11-29-2022_15.07.58,118523.65309026056
11-29-2022_15.07.58,131279.69589941116
11-29-2022_15.07.58,161765.84104686236
11-29-2022_15.07.58,147024.361907753
11-29-2022_15.07.58,110482.74682336005
11-29-2022_15.07.58,171391.20816083308
11-29-2022_15.07.58,237726.17600834224
11-29-2022_15.07.59,257307.06032089068
11-29-2022_15.07.59,259265.3646856959
11-29-2022_15.07.59,241791.42976763024
11-29-2022_15.07.59,238113.0971983867
11-29-2022_15.07.59,252274.70692342517
11-29-2022_15.07.59,241911.33308759477
11-29-2022_15.07.59,215281.32640412758
11-29-2022_15.07.59,147661.36359855696
11-29-2022_15.07.59,1348367.8115091007
11-29-2022_15.07.59,1442650.7772910534
11-29-2022_15.08.00,1508847.1823477875
11-29-2022_15.08.00,1489550.350694366
11-29-2022_15.08.00,1587077.8887960247
11-29-2022_15.08.00,59866.91845020379
11-29-2022_15.08.00,155395.35185849623
11-29-2022_15.08.00,171075.55391195332
11-29-2022_15.08.00,167740.064993617
11-29-2022_15.08.00,145235.59649510993
11-29-2022_15.08.00,116430.51369816238
11-29-2022_15.08.00,81380.19347022279
11-29-2022_15.08.01,37073.31184084144
11-29-2022_15.08.01,18010.9977216399
11-29-2022_15.08.01,1638218.5003151705
11-29-2022_15.08.01,1053048.586700798
11-29-2022_15.08.01,694286.4089533574
11-29-2022_15.08.01,500114.75278831046
11-29-2022_15.08.01,538645.2565135135
11-29-2022_15.08.01,687385.427823749
11-29-2022_15.08.01,751397.804013847
11-29-2022_15.08.02,794591.9107386018
11-29-2022_15.08.02,812787.3893549092
11-29-2022_15.08.02,711054.8790658828
11-29-2022_15.08.02,740738.477150582
11-29-2022_15.08.02,759093.641406513
11-29-2022_15.08.02,757280.6811550946
11-29-2022_15.08.02,747385.0881048903
11-29-2022_15.08.02,746796.6165741999
11-29-2022_15.08.02,772643.7079666059
11-29-2022_15.08.02,709100.9803883525
11-29-2022_15.08.03,726359.7441260524
11-29-2022_15.08.03,716300.7046556992
11-29-2022_15.08.03,677583.9652903351
11-29-2022_15.08.03,645201.1775704894
11-29-2022_15.08.03,560300.5286513484
11-29-2022_15.08.03,520802.59762603365
11-29-2022_15.08.03,484110.4700736719
11-29-2022_15.08.03,497320.77502127335
11-29-2022_15.08.03,577623.6129086544
11-29-2022_15.08.03,582604.6775885287
11-29-2022_15.08.04,607874.6230598566
11-29-2022_15.08.04,681121.7380053784
11-29-2022_15.08.04,711283.7470824097
11-29-2022_15.08.04,715260.0102034096
11-29-2022_15.08.04,937742.3116808333
11-29-2022_15.08.04,1050373.972951357
11-29-2022_15.08.04,1061051.528248183
11-29-2022_15.08.04,1074232.0964600958
11-29-2022_15.08.04,1101321.6687118376
11-29-2022_15.08.04,1056264.232977206
11-29-2022_15.08.05,962891.8474990275
11-29-2022_15.08.05,995095.4771051791
11-29-2022_15.08.05,1241975.5175752218
11-29-2022_15.08.05,1213859.9930313227
11-29-2022_15.08.05,1276053.8892068805
11-29-2022_15.08.05,1292620.2012971067
11-29-2022_15.08.05,1304083.8221057926
11-29-2022_15.08.05,1316887.85979255
11-29-2022_15.08.05,1315675.4144162147
11-29-2022_15.08.06,1301466.084447428
11-29-2022_15.08.06,1302654.7005942021
11-29-2022_15.08.06,1299995.7250108812
11-29-2022_15.08.06,1310291.0896199367
11-29-2022_15.08.06,1314136.627658622
11-29-2022_15.08.06,1319273.5598468357
11-29-2022_15.08.06,1312720.456643398
11-29-2022_15.08.06,1313978.1013680454
11-29-2022_15.08.06,1307301.9518298171
11-29-2022_15.08.06,1307301.9518298171
11-29-2022_15.08.07,1307301.9518298171
11-29-2022_15.08.07,1321714.7683636602
11-29-2022_15.08.07,112111.0138175215
11-29-2022_15.08.07,118370.80235802742
11-29-2022_15.08.07,53795.22533422251
11-29-2022_15.08.07,113391.00876957674
11-29-2022_15.08.07,120375.65397549944
11-29-2022_15.08.07,98752.83079599516
11-29-2022_15.08.07,125081.3461985233
11-29-2022_15.08.08,128661.41584672095
11-29-2022_15.08.08,143551.97825735013
11-29-2022_15.08.08,132808.36840861413
11-29-2022_15.08.08,130110.76909485139
11-29-2022_15.08.08,124482.88367963993
11-29-2022_15.08.08,110136.62296658635
11-29-2022_15.08.08,92756.80351975631
11-29-2022_15.08.08,60504.442514827766
11-29-2022_15.08.08,33902.92094363915
11-29-2022_15.08.09,13138.360768630313
11-29-2022_15.08.09,27584.753200350988
11-29-2022_15.08.09,90576.78807319178
11-29-2022_15.08.09,47191.562574682626
11-29-2022_15.08.09,18197.890340073704
11-29-2022_15.08.09,15153.448872363253
11-29-2022_15.08.09,1470940.435826339
11-29-2022_15.08.09,1376254.7961938952
11-29-2022_15.08.09,802160.7160680735
11-29-2022_15.08.10,350477.1294914643
11-29-2022_15.08.10,485783.3016667202
11-29-2022_15.08.10,790237.0407595467
11-29-2022_15.08.10,839211.2242935663
11-29-2022_15.08.10,830379.7482408481
11-29-2022_15.08.10,787788.0610524935
11-29-2022_15.08.10,774967.8315817199
11-29-2022_15.08.10,818408.5310754507
11-29-2022_15.08.10,799528.2608510089
11-29-2022_15.08.10,793281.1234680695
11-29-2022_15.08.11,800658.3572055646
11-29-2022_15.08.11,804823.7636341514
11-29-2022_15.08.11,804824.2825185572
11-29-2022_15.08.11,815229.3880077099
11-29-2022_15.08.11,797095.8309518666
11-29-2022_15.08.11,807869.4613104988
11-29-2022_15.08.11,804512.6874998274
11-29-2022_15.08.11,815111.153239433
11-29-2022_15.08.11,827725.0335493671
11-29-2022_15.08.11,828720.6656634749
11-29-2022_15.08.12,819151.9635539945
11-29-2022_15.08.12,807402.5132679326
11-29-2022_15.08.12,820270.2266188115
11-29-2022_15.08.12,795532.686503919
11-29-2022_15.08.12,804161.4517468141
11-29-2022_15.08.12,820270.2269987264
11-29-2022_15.08.12,828630.7201690006
11-29-2022_15.08.12,827522.3625218639
11-29-2022_15.08.12,799747.0835002938
11-29-2022_15.08.12,744513.7291914675
11-29-2022_15.08.13,587285.0846086999
11-29-2022_15.08.13,527416.3145159304
11-29-2022_15.08.13,680635.1866182234
11-29-2022_15.08.13,766798.5787601474
11-29-2022_15.08.13,511744.17600695736
11-29-2022_15.08.13,581129.5343418566
11-29-2022_15.08.13,690220.4974662466
11-29-2022_15.08.13,520381.3680251236
11-29-2022_15.08.13,480796.78718896734
11-29-2022_15.08.13,543736.5924703099
11-29-2022_15.08.14,682337.7472264592
11-29-2022_15.08.14,709700.3237040563
11-29-2022_15.08.14,693148.9896130284
11-29-2022_15.08.14,709731.2947872452
11-29-2022_15.08.14,713876.8714607141
11-29-2022_15.08.14,646082.0108572728
11-29-2022_15.08.14,538973.9362640732
11-29-2022_15.08.14,505314.136083171
11-29-2022_15.08.14,481257.6490097674
11-29-2022_15.08.15,480064.875610589
11-29-2022_15.08.15,462266.563782598
11-29-2022_15.08.15,473981.58641323354
11-29-2022_15.08.15,482399.9234562068
11-29-2022_15.08.15,469621.4441785981
11-29-2022_15.08.15,468506.90271102916
11-29-2022_15.08.15,469503.68851240724
11-29-2022_15.08.15,477822.36576265143
11-29-2022_15.08.15,462047.522330555
11-29-2022_15.08.15,465162.7564360988
11-29-2022_15.08.16,470354.70719248604
11-29-2022_15.08.16,468258.17894645233
11-29-2022_15.08.16,471901.4892611584
11-29-2022_15.08.16,472856.26493297645
11-29-2022_15.08.16,463491.4671029087
11-29-2022_15.08.16,463491.4671029087
11-29-2022_15.08.16,472286.09902961476
11-29-2022_15.08.16,468660.6367832835
11-29-2022_15.08.16,468660.6367832835
11-29-2022_15.08.17,474389.5895615036
11-29-2022_15.08.17,480086.8549622858
11-29-2022_15.08.17,467134.25454945164
11-29-2022_15.08.17,543343.2941836322
11-29-2022_15.08.17,715196.2162775856
11-29-2022_15.08.17,797738.2835344227
11-29-2022_15.08.17,771989.8540260036
11-29-2022_15.08.17,760537.548919833
11-29-2022_15.08.17,755802.3005444495
11-29-2022_15.08.17,759716.1448259895
11-29-2022_15.08.18,600748.1258084332
11-29-2022_15.08.18,623071.2907406756
11-29-2022_15.08.18,757368.5550388057
11-29-2022_15.08.18,882229.083541176
11-29-2022_15.08.18,851731.6193523792
11-29-2022_15.08.18,809112.6024702485
11-29-2022_15.08.18,793281.8853616787
