Time,sous_cycle_1
11-29-2022_15.05.43,7610.069564456275
11-29-2022_15.05.43,7654.822492727326
11-29-2022_15.05.44,7404.4573275077755
11-29-2022_15.05.44,7556.69879210219
11-29-2022_15.05.44,7601.084830613941
11-29-2022_15.05.44,7556.69879210219
11-29-2022_15.05.44,7610.069564456275
11-29-2022_15.05.44,7556.69879210219
11-29-2022_15.05.44,7805.937880165775
11-29-2022_15.05.44,7359.692203455253
11-29-2022_15.05.44,7359.692203455253
11-29-2022_15.05.44,7654.822492727326
11-29-2022_15.05.45,7601.084830613941
11-29-2022_15.05.45,7458.322029011499
11-29-2022_15.05.45,7556.69879210219
11-29-2022_15.05.45,7796.700083857887
11-29-2022_15.05.45,7359.692203455253
11-29-2022_15.05.45,7458.322029011499
11-29-2022_15.05.45,7752.693130886906
11-29-2022_15.05.45,7556.69879210219
11-29-2022_15.05.45,7458.322029011499
11-29-2022_15.05.45,7654.822492727326
11-29-2022_15.05.46,7752.693130886906
11-29-2022_15.05.46,7359.692203455253
11-29-2022_15.05.46,7610.069564456275
11-29-2022_15.05.46,7654.822492727326
11-29-2022_15.05.46,7404.4573275077755
11-29-2022_15.05.46,7511.755812903192
11-29-2022_15.05.46,7654.822492727326
11-29-2022_15.05.46,7654.822492727326
11-29-2022_15.05.46,7458.322029011499
11-29-2022_15.05.46,7556.69879210219
11-29-2022_15.05.47,7654.822492727326
11-29-2022_15.05.47,7305.763982256361
11-29-2022_15.05.47,7449.526837939551
11-29-2022_15.05.47,7601.084830613941
11-29-2022_15.05.47,7404.4573275077755
11-29-2022_15.05.47,7556.69879210219
11-29-2022_15.05.47,7752.693130886906
11-29-2022_15.05.47,7556.69879210219
11-29-2022_15.05.47,7663.870746264828
11-29-2022_15.05.48,7805.937880165775
11-29-2022_15.05.48,7458.322029011499
11-29-2022_15.05.48,7458.322029011499
11-29-2022_15.05.48,7556.69879210219
11-29-2022_15.05.48,7556.69879210219
11-29-2022_15.05.48,7458.322029011499
11-29-2022_15.05.48,7610.069564456275
11-29-2022_15.05.48,7796.700083857887
11-29-2022_15.05.48,7404.4573275077755
11-29-2022_15.05.48,7610.069564456275
11-29-2022_15.05.49,7708.130253543803
11-29-2022_15.05.49,7556.69879210219
11-29-2022_15.05.49,7502.897610293637
11-29-2022_15.05.49,7663.870746264828
11-29-2022_15.05.49,7805.937880165775
11-29-2022_15.05.49,7404.4573275077755
11-29-2022_15.05.49,7305.763982256361
11-29-2022_15.05.49,7601.084830613941
11-29-2022_15.05.49,7449.526837939551
11-29-2022_15.05.49,7458.322029011499
11-29-2022_15.05.50,7708.130253543803
11-29-2022_15.05.50,7699.0189884686915
11-29-2022_15.05.50,7458.322029011499
11-29-2022_15.05.50,7699.0189884686915
11-29-2022_15.05.50,7351.023543616083
11-29-2022_15.05.50,7556.69879210219
11-29-2022_15.05.50,7752.693130886906
11-29-2022_15.05.50,7699.0189884686915
11-29-2022_15.05.50,7359.692203455253
11-29-2022_15.05.51,7404.4573275077755
11-29-2022_15.05.51,7699.0189884686915
11-29-2022_15.05.51,7458.322029011499
11-29-2022_15.05.51,7699.0189884686915
11-29-2022_15.05.51,7502.897610293637
11-29-2022_15.05.51,7556.69879210219
11-29-2022_15.05.51,7708.130253543803
11-29-2022_15.05.51,7699.0189884686915
11-29-2022_15.05.51,7359.692203455253
11-29-2022_15.05.52,7610.069564456275
11-29-2022_15.05.52,7805.937880165775
11-29-2022_15.05.52,7610.069564456275
11-29-2022_15.05.52,7708.130253543803
11-29-2022_15.05.52,7610.069564456275
11-29-2022_15.05.52,7511.755812903192
11-29-2022_15.05.52,7654.822492727326
11-29-2022_15.05.52,7850.310706580932
11-29-2022_15.05.52,7458.322029011499
11-29-2022_15.05.53,7565.620514406915
11-29-2022_15.05.53,7761.867915657187
11-29-2022_15.05.53,7511.755812903192
11-29-2022_15.05.53,7556.69879210219
11-29-2022_15.05.53,7708.130253543803
11-29-2022_15.05.53,7458.322029011499
11-29-2022_15.05.53,7708.130253543803
11-29-2022_15.05.53,7654.822492727326
11-29-2022_15.05.53,7458.322029011499
11-29-2022_15.05.54,7556.69879210219
11-29-2022_15.05.54,7654.822492727326
11-29-2022_15.05.54,7610.069564456275
11-29-2022_15.05.54,7610.069564456275
11-29-2022_15.05.54,7708.130253543803
11-29-2022_15.05.54,7305.763982256361
11-29-2022_15.05.54,7556.69879210219
11-29-2022_15.05.54,7708.130253543803
11-29-2022_15.05.54,7654.822492727326
11-29-2022_15.05.55,7511.755812903192
11-29-2022_15.05.55,7610.069564456275
11-29-2022_15.05.55,7305.763982256361
11-29-2022_15.05.55,7458.322029011499
11-29-2022_15.05.55,7601.084830613941
11-29-2022_15.05.55,7601.084830613941
11-29-2022_15.05.55,7511.755812903192
11-29-2022_15.05.55,7601.084830613941
11-29-2022_15.05.55,7699.0189884686915
11-29-2022_15.05.56,7351.023543616083
11-29-2022_15.05.56,7458.322029011499
11-29-2022_15.05.56,7699.0189884686915
11-29-2022_15.05.56,7449.526837939551
11-29-2022_15.05.56,7502.897610293637
11-29-2022_15.05.56,7708.130253543803
11-29-2022_15.05.56,7601.084830613941
11-29-2022_15.05.56,7458.322029011499
11-29-2022_15.05.56,7404.4573275077755
11-29-2022_15.05.56,7752.693130886906
11-29-2022_15.05.57,7663.870746264828
11-29-2022_15.05.57,7565.620514406915
11-29-2022_15.05.57,7752.693130886906
11-29-2022_15.05.57,7610.069564456275
11-29-2022_15.05.57,7413.188998884554
11-29-2022_15.05.57,7654.822492727326
11-29-2022_15.05.57,7699.0189884686915
11-29-2022_15.05.57,7458.322029011499
11-29-2022_15.05.57,7610.069564456275
11-29-2022_15.05.57,7752.693130886906
11-29-2022_15.05.58,7610.069564456275
11-29-2022_15.05.58,7359.692203455253
11-29-2022_15.05.58,7654.822492727326
11-29-2022_15.05.58,7699.0189884686915
11-29-2022_15.05.58,7502.897610293637
11-29-2022_15.05.58,7663.870746264828
11-29-2022_15.05.58,7957.103067045237
11-29-2022_15.05.58,7458.322029011499
11-29-2022_15.05.58,7511.755812903192
11-29-2022_15.05.58,7654.822492727326
11-29-2022_15.05.59,7610.069564456275
11-29-2022_15.05.59,7708.130253543803
11-29-2022_15.05.59,7663.870746264828
11-29-2022_15.05.59,7912.856771862858
11-29-2022_15.05.59,7511.755812903192
11-29-2022_15.05.59,7565.620514406915
11-29-2022_15.05.59,7761.867915657187
11-29-2022_15.05.59,7565.620514406915
11-29-2022_15.05.59,7610.069564456275
11-29-2022_15.05.59,7708.130253543803
11-29-2022_15.06.00,7708.130253543803
11-29-2022_15.06.00,7565.620514406915
11-29-2022_15.06.00,7467.117220083446
11-29-2022_15.06.00,7413.188998884554
11-29-2022_15.06.00,7511.755812903192
11-29-2022_15.06.00,7752.693130886906
11-29-2022_15.06.00,7654.822492727326
11-29-2022_15.06.00,7556.69879210219
11-29-2022_15.06.00,7663.870746264828
11-29-2022_15.06.01,7805.937880165775
11-29-2022_15.06.01,7511.755812903192
11-29-2022_15.06.01,7663.870746264828
11-29-2022_15.06.01,7708.130253543803
11-29-2022_15.06.01,7663.870746264828
11-29-2022_15.06.01,7610.069564456275
11-29-2022_15.06.01,7805.937880165775
11-29-2022_15.06.01,7511.755812903192
11-29-2022_15.06.01,7717.241518618914
11-29-2022_15.06.02,7805.937880165775
11-29-2022_15.06.02,7511.755812903192
11-29-2022_15.06.02,7610.069564456275
11-29-2022_15.06.02,7663.870746264828
11-29-2022_15.06.02,7458.322029011499
11-29-2022_15.06.02,7717.241518618914
11-29-2022_15.06.02,7903.492444322193
11-29-2022_15.06.02,7610.069564456275
11-29-2022_15.06.02,7511.755812903192
11-29-2022_15.06.03,7761.867915657187
11-29-2022_15.06.03,7610.069564456275
11-29-2022_15.06.03,7458.322029011499
11-29-2022_15.06.03,7708.130253543803
11-29-2022_15.06.03,7859.6120225839895
11-29-2022_15.06.03,7565.620514406915
11-29-2022_15.06.03,7663.870746264828
11-29-2022_15.06.03,7663.870746264828
11-29-2022_15.06.03,7556.69879210219
11-29-2022_15.06.03,7458.322029011499
11-29-2022_15.06.04,7556.69879210219
11-29-2022_15.06.04,7752.693130886906
11-29-2022_15.06.04,7404.4573275077755
11-29-2022_15.06.04,7458.322029011499
11-29-2022_15.06.04,7752.693130886906
11-29-2022_15.06.04,7404.4573275077755
11-29-2022_15.06.04,7404.4573275077755
11-29-2022_15.06.04,7654.822492727326
11-29-2022_15.06.04,7601.084830613941
11-29-2022_15.06.04,7458.322029011499
11-29-2022_15.06.05,7610.069564456275
11-29-2022_15.06.05,7850.310706580932
11-29-2022_15.06.05,7404.4573275077755
11-29-2022_15.06.05,7556.69879210219
11-29-2022_15.06.05,7805.937880165775
11-29-2022_15.06.05,7708.130253543803
11-29-2022_15.06.05,7610.069564456275
11-29-2022_15.06.05,7708.130253543803
11-29-2022_15.06.05,7859.6120225839895
11-29-2022_15.06.05,7413.188998884554
11-29-2022_15.06.06,7511.755812903192
11-29-2022_15.06.06,7761.867915657187
11-29-2022_15.06.06,7511.755812903192
11-29-2022_15.06.06,7717.241518618914
11-29-2022_15.06.06,7663.870746264828
11-29-2022_15.06.06,7565.620514406915
11-29-2022_15.06.06,7511.755812903192
11-29-2022_15.06.06,7805.937880165775
11-29-2022_15.06.06,7511.755812903192
11-29-2022_15.06.07,7565.620514406915
11-29-2022_15.06.07,7805.937880165775
11-29-2022_15.06.07,7458.322029011499
11-29-2022_15.06.07,7654.822492727326
11-29-2022_15.06.07,7850.310706580932
11-29-2022_15.06.07,7359.692203455253
11-29-2022_15.06.07,7610.069564456275
11-29-2022_15.06.07,7805.937880165775
11-29-2022_15.06.07,7556.69879210219
11-29-2022_15.06.08,7511.755812903192
11-29-2022_15.06.08,7654.822492727326
11-29-2022_15.06.08,7805.937880165775
11-29-2022_15.06.08,7610.069564456275
11-29-2022_15.06.08,7761.867915657187
11-29-2022_15.06.08,7912.856771862858
11-29-2022_15.06.08,7511.755812903192
11-29-2022_15.06.08,7565.620514406915
11-29-2022_15.06.08,7663.870746264828
11-29-2022_15.06.08,7708.130253543803
11-29-2022_15.06.09,7565.620514406915
11-29-2022_15.06.09,7761.867915657187
11-29-2022_15.06.09,7859.6120225839895
11-29-2022_15.06.09,7511.755812903192
11-29-2022_15.06.09,7708.130253543803
11-29-2022_15.06.09,7708.130253543803
11-29-2022_15.06.09,7413.188998884554
11-29-2022_15.06.09,7663.870746264828
11-29-2022_15.06.09,7752.693130886906
11-29-2022_15.06.10,7458.322029011499
11-29-2022_15.06.10,7565.620514406915
11-29-2022_15.06.10,7708.130253543803
11-29-2022_15.06.10,7610.069564456275
11-29-2022_15.06.10,7815.175676473664
11-29-2022_15.06.10,7859.6120225839895
11-29-2022_15.06.10,7458.322029011499
11-29-2022_15.06.10,7458.322029011499
11-29-2022_15.06.10,7708.130253543803
11-29-2022_15.06.11,7359.692203455253
11-29-2022_15.06.11,7458.322029011499
11-29-2022_15.06.11,7761.867915657187
11-29-2022_15.06.11,7458.322029011499
11-29-2022_15.06.11,7556.69879210219
11-29-2022_15.06.11,7752.693130886906
11-29-2022_15.06.11,7359.692203455253
11-29-2022_15.06.11,7663.870746264828
11-29-2022_15.06.11,7805.937880165775
11-29-2022_15.06.12,7610.069564456275
11-29-2022_15.06.12,7511.755812903192
11-29-2022_15.06.12,7663.870746264828
11-29-2022_15.06.12,7359.692203455253
11-29-2022_15.06.12,7610.069564456275
11-29-2022_15.06.12,7903.492444322193
11-29-2022_15.06.12,7610.069564456275
11-29-2022_15.06.12,7511.755812903192
11-29-2022_15.06.12,7859.6120225839895
11-29-2022_15.06.13,7663.870746264828
11-29-2022_15.06.13,7511.755812903192
11-29-2022_15.06.13,7805.937880165775
11-29-2022_15.06.13,7565.620514406915
11-29-2022_15.06.13,7619.054298298608
11-29-2022_15.06.13,7761.867915657187
11-29-2022_15.06.13,7610.069564456275
11-29-2022_15.06.13,7458.322029011499
11-29-2022_15.06.13,7912.856771862858
11-29-2022_15.06.14,7761.867915657187
11-29-2022_15.06.14,7565.620514406915
11-29-2022_15.06.14,7717.241518618914
11-29-2022_15.06.14,7805.937880165775
11-29-2022_15.06.14,7467.117220083446
11-29-2022_15.06.14,7511.755812903192
11-29-2022_15.06.14,7805.937880165775
11-29-2022_15.06.14,7610.069564456275
11-29-2022_15.06.14,7511.755812903192
11-29-2022_15.06.14,7511.755812903192
11-29-2022_15.06.15,7805.937880165775
11-29-2022_15.06.15,7413.188998884554
11-29-2022_15.06.15,7556.69879210219
11-29-2022_15.06.15,7761.867915657187
11-29-2022_15.06.15,7654.822492727326
11-29-2022_15.06.15,7556.69879210219
11-29-2022_15.06.15,7761.867915657187
11-29-2022_15.06.15,7805.937880165775
11-29-2022_15.06.15,7458.322029011499
11-29-2022_15.06.15,7610.069564456275
11-29-2022_15.06.16,7859.6120225839895
11-29-2022_15.06.16,7708.130253543803
11-29-2022_15.06.16,7565.620514406915
11-29-2022_15.06.16,7708.130253543803
11-29-2022_15.06.16,7805.937880165775
11-29-2022_15.06.16,7458.322029011499
11-29-2022_15.06.16,7565.620514406915
11-29-2022_15.06.16,7805.937880165775
11-29-2022_15.06.16,7511.755812903192
11-29-2022_15.06.16,7663.870746264828
11-29-2022_15.06.17,7663.870746264828
11-29-2022_15.06.17,7708.130253543803
11-29-2022_15.06.17,7610.069564456275
11-29-2022_15.06.17,7717.241518618914
11-29-2022_15.06.17,7957.103067045237
11-29-2022_15.06.17,7467.117220083446
11-29-2022_15.06.17,7610.069564456275
11-29-2022_15.06.17,7912.856771862858
11-29-2022_15.06.17,7717.241518618914
11-29-2022_15.06.17,7511.755812903192
11-29-2022_15.06.18,7663.870746264828
11-29-2022_15.06.18,7859.6120225839895
11-29-2022_15.06.18,7359.692203455253
11-29-2022_15.06.18,7717.241518618914
11-29-2022_15.06.18,7859.6120225839895
11-29-2022_15.06.18,7663.870746264828
11-29-2022_15.06.18,7458.322029011499
11-29-2022_15.06.18,7663.870746264828
11-29-2022_15.06.18,7903.492444322193
11-29-2022_15.06.18,7458.322029011499
11-29-2022_15.06.19,7717.241518618914
11-29-2022_15.06.19,7761.867915657187
11-29-2022_15.06.19,7511.755812903192
11-29-2022_15.06.19,7610.069564456275
11-29-2022_15.06.19,7663.870746264828
11-29-2022_15.06.19,7708.130253543803
11-29-2022_15.06.19,7610.069564456275
11-29-2022_15.06.19,7663.870746264828
11-29-2022_15.06.19,7859.6120225839895
11-29-2022_15.06.19,7511.755812903192
11-29-2022_15.06.19,7458.322029011499
11-29-2022_15.06.20,7805.937880165775
11-29-2022_15.06.20,7413.188998884554
11-29-2022_15.06.20,7815.175676473664
11-29-2022_15.06.20,7761.867915657187
11-29-2022_15.06.20,7565.620514406915
11-29-2022_15.06.20,7663.870746264828
11-29-2022_15.06.20,7805.937880165775
11-29-2022_15.06.20,7565.620514406915
11-29-2022_15.06.20,7717.241518618914
11-29-2022_15.06.21,7859.6120225839895
11-29-2022_15.06.21,7610.069564456275
11-29-2022_15.06.21,7663.870746264828
11-29-2022_15.06.21,7805.937880165775
11-29-2022_15.06.21,7413.188998884554
11-29-2022_15.06.21,7610.069564456275
11-29-2022_15.06.21,7805.937880165775
11-29-2022_15.06.21,7610.069564456275
11-29-2022_15.06.21,7556.69879210219
11-29-2022_15.06.22,7708.130253543803
11-29-2022_15.06.22,7805.937880165775
11-29-2022_15.06.22,7717.241518618914
11-29-2022_15.06.22,7859.6120225839895
11-29-2022_15.06.22,7511.755812903192
11-29-2022_15.06.22,7511.755812903192
11-29-2022_15.06.22,7708.130253543803
11-29-2022_15.06.22,7663.870746264828
11-29-2022_15.06.22,7565.620514406915
11-29-2022_15.06.23,7610.069564456275
11-29-2022_15.06.23,8010.284804786498
11-29-2022_15.06.23,7511.755812903192
11-29-2022_15.06.23,7761.867915657187
11-29-2022_15.06.23,7663.870746264828
11-29-2022_15.06.23,7610.069564456275
11-29-2022_15.06.23,7912.856771862858
11-29-2022_15.06.23,7859.6120225839895
11-29-2022_15.06.23,7511.755812903192
11-29-2022_15.06.24,7672.918999802331
11-29-2022_15.06.24,7815.175676473664
11-29-2022_15.06.24,7708.130253543803
11-29-2022_15.06.24,7565.620514406915
11-29-2022_15.06.24,7868.913338587047
11-29-2022_15.06.24,7859.6120225839895
11-29-2022_15.06.24,7467.117220083446
11-29-2022_15.06.24,7467.117220083446
11-29-2022_15.06.24,7805.937880165775
11-29-2022_15.06.24,7359.692203455253
11-29-2022_15.06.25,7556.69879210219
11-29-2022_15.06.25,7815.175676473664
11-29-2022_15.06.25,7708.130253543803
11-29-2022_15.06.25,7610.069564456275
11-29-2022_15.06.25,7565.620514406915
11-29-2022_15.06.25,7805.937880165775
11-29-2022_15.06.25,7467.117220083446
11-29-2022_15.06.25,7610.069564456275
11-29-2022_15.06.25,7805.937880165775
11-29-2022_15.06.25,7708.130253543803
11-29-2022_15.06.26,7359.692203455253
11-29-2022_15.06.26,7610.069564456275
11-29-2022_15.06.26,7752.693130886906
11-29-2022_15.06.26,7359.692203455253
11-29-2022_15.06.26,7458.322029011499
11-29-2022_15.06.26,7805.937880165775
11-29-2022_15.06.26,7305.763982256361
11-29-2022_15.06.26,7458.322029011499
11-29-2022_15.06.26,7654.822492727326
11-29-2022_15.06.26,7601.084830613941
11-29-2022_15.06.27,7502.897610293637
11-29-2022_15.06.27,7502.897610293637
11-29-2022_15.06.27,7850.310706580932
11-29-2022_15.06.27,7556.69879210219
11-29-2022_15.06.27,7556.69879210219
11-29-2022_15.06.27,7752.693130886906
11-29-2022_15.06.27,7654.822492727326
11-29-2022_15.06.27,7458.322029011499
11-29-2022_15.06.27,7654.822492727326
11-29-2022_15.06.27,7859.6120225839895
11-29-2022_15.06.28,7413.188998884554
11-29-2022_15.06.28,7458.322029011499
11-29-2022_15.06.28,7708.130253543803
11-29-2022_15.06.28,7556.69879210219
11-29-2022_15.06.28,7458.322029011499
11-29-2022_15.06.28,7654.822492727326
11-29-2022_15.06.28,7850.310706580932
11-29-2022_15.06.28,7610.069564456275
11-29-2022_15.06.28,7565.620514406915
11-29-2022_15.06.28,7654.822492727326
11-29-2022_15.06.29,7359.692203455253
11-29-2022_15.06.29,7458.322029011499
11-29-2022_15.06.29,7654.822492727326
11-29-2022_15.06.29,7601.084830613941
11-29-2022_15.06.29,7458.322029011499
11-29-2022_15.06.29,7458.322029011499
11-29-2022_15.06.29,7805.937880165775
11-29-2022_15.06.29,7359.692203455253
11-29-2022_15.06.29,7404.4573275077755
11-29-2022_15.06.29,7699.0189884686915
11-29-2022_15.06.30,7699.0189884686915
11-29-2022_15.06.30,7708.130253543803
11-29-2022_15.06.30,7815.175676473664
11-29-2022_15.06.30,7903.492444322193
11-29-2022_15.06.30,7467.117220083446
11-29-2022_15.06.30,7565.620514406915
11-29-2022_15.06.30,7805.937880165775
11-29-2022_15.06.30,7761.867915657187
11-29-2022_15.06.30,8063.895427509543
11-29-2022_15.06.30,9066.900887374264
11-29-2022_15.06.31,7637.023765983275
11-29-2022_15.06.31,7377.029523133592
11-29-2022_15.06.31,7475.912411155394
11-29-2022_15.06.31,7912.856771862858
11-29-2022_15.06.31,7672.918999802331
11-29-2022_15.06.31,7726.352783694025
11-29-2022_15.06.31,7868.913338587047
11-29-2022_15.06.31,7771.042700427467
11-29-2022_15.06.31,7520.614015512748
11-29-2022_15.06.31,7619.054298298608
11-29-2022_15.06.32,7912.856771862858
11-29-2022_15.06.32,7574.54223671164
11-29-2022_15.06.32,7771.042700427467
11-29-2022_15.06.32,7966.530914281073
11-29-2022_15.06.32,7771.042700427467
11-29-2022_15.06.32,7619.054298298608
11-29-2022_15.06.32,7717.241518618914
11-29-2022_15.06.32,7912.856771862858
11-29-2022_15.06.32,7619.054298298608
11-29-2022_15.06.32,7717.241518618914
11-29-2022_15.06.33,8063.895427509543
11-29-2022_15.06.33,7467.117220083446
11-29-2022_15.06.33,7565.620514406915
11-29-2022_15.06.33,7815.175676473664
11-29-2022_15.06.33,7717.241518618914
11-29-2022_15.06.33,7663.870746264828
11-29-2022_15.06.33,7868.913338587047
11-29-2022_15.06.33,8010.284804786498
11-29-2022_15.06.33,7467.117220083446
11-29-2022_15.06.33,7565.620514406915
11-29-2022_15.06.34,7912.856771862858
11-29-2022_15.06.34,7815.175676473664
11-29-2022_15.06.34,7966.530914281073
11-29-2022_15.06.34,8822.611253958285
11-29-2022_15.06.34,10622.145560727362
11-29-2022_15.06.34,12534.507107159408
11-29-2022_15.06.34,12183.692404156396
11-29-2022_15.06.34,11882.929188316693
11-29-2022_15.06.34,11911.528295869803
11-29-2022_15.06.34,12386.04226956099
11-29-2022_15.06.35,12453.463090329004
11-29-2022_15.06.35,12103.485322829545
11-29-2022_15.06.35,12224.197643372074
11-29-2022_15.06.35,12238.750259614182
11-29-2022_15.06.35,12253.302875856292
11-29-2022_15.06.35,12214.73676589475
11-29-2022_15.06.35,12229.22637059925
11-29-2022_15.06.35,12557.9885599121
11-29-2022_15.06.35,12296.960724582621
11-29-2022_15.06.35,12442.811091527863
11-29-2022_15.06.36,12587.852979792986
11-29-2022_15.06.36,12272.695184712755
11-29-2022_15.06.36,12311.513340824731
11-29-2022_15.06.36,12602.78518973343
11-29-2022_15.06.36,12656.395812456474
11-29-2022_15.06.36,12194.249377493565
11-29-2022_15.06.36,12140.321156294673
11-29-2022_15.06.36,12472.296425867975
11-29-2022_15.06.36,12418.558763754592
11-29-2022_15.06.36,12579.341848797836
11-29-2022_15.06.37,12579.341848797836
11-29-2022_15.06.37,12472.296425867975
11-29-2022_15.06.37,12433.237911229478
11-29-2022_15.06.37,12340.61857330895
11-29-2022_15.06.37,12579.341848797836
11-29-2022_15.06.37,12247.746172922865
11-29-2022_15.06.37,12433.237911229478
11-29-2022_15.06.37,12656.395812456474
11-29-2022_15.06.37,12525.604186684453
11-29-2022_15.06.37,12394.483274812674
11-29-2022_15.06.38,12287.184789417257
11-29-2022_15.06.38,12671.391542092086
11-29-2022_15.06.38,12287.184789417257
11-29-2022_15.06.38,12540.409865392117
11-29-2022_15.06.38,12709.577550197735
11-29-2022_15.06.38,12433.237911229478
11-29-2022_15.06.38,12525.604186684453
11-29-2022_15.06.38,12632.649609614313
11-29-2022_15.06.38,12632.649609614313
11-29-2022_15.06.38,12301.674394121757
11-29-2022_15.06.39,12301.674394121757
11-29-2022_15.06.39,12617.717399673871
11-29-2022_15.06.39,12379.867138875394
11-29-2022_15.06.39,12433.237911229478
11-29-2022_15.06.39,12540.409865392117
11-29-2022_15.06.39,12433.237911229478
11-29-2022_15.06.39,12247.746172922865
11-29-2022_15.06.39,12379.867138875394
11-29-2022_15.06.39,12564.472650395002
11-29-2022_15.06.39,12233.320087913533
11-29-2022_15.06.40,12487.039093038033
11-29-2022_15.06.40,12617.717399673871
11-29-2022_15.06.40,12579.341848797836
11-29-2022_15.06.40,13679.982669871231
11-29-2022_15.06.40,14687.54477858863
11-29-2022_15.06.40,15073.96709823097
11-29-2022_15.06.40,16398.063600862315
11-29-2022_15.06.40,16391.685207152175
11-29-2022_15.06.40,15709.833293434123
11-29-2022_15.06.40,15694.612958156391
11-29-2022_15.06.41,16099.51087041451
11-29-2022_15.06.41,16258.58349710623
11-29-2022_15.06.41,16104.285518861008
11-29-2022_15.06.41,16176.44999046428
11-29-2022_15.06.41,16195.684770476722
11-29-2022_15.06.41,16127.361970037302
11-29-2022_15.06.41,16005.225283850294
11-29-2022_15.06.41,15774.601023574298
11-29-2022_15.06.41,16127.361970037302
11-29-2022_15.06.41,15685.778130794659
11-29-2022_15.06.42,15828.03480746599
11-29-2022_15.06.42,16093.225469538098
11-29-2022_15.06.42,15951.48762173691
11-29-2022_15.06.42,13769.215645802884
11-29-2022_15.06.42,12745.270537307371
11-29-2022_15.06.42,12931.293808423163
11-29-2022_15.06.42,12343.082121166402
11-29-2022_15.06.42,12340.514909166433
11-29-2022_15.06.42,12540.644634185464
11-29-2022_15.06.42,12658.855295053436
11-29-2022_15.06.43,12309.153965267355
11-29-2022_15.06.43,12092.279432286527
11-29-2022_15.06.43,12491.954501129028
11-29-2022_15.06.43,12009.75007090428
11-29-2022_15.06.43,12330.653603530762
11-29-2022_15.06.43,12462.596206179252
11-29-2022_15.06.43,12355.17118955106
11-29-2022_15.06.43,12208.61245096529
11-29-2022_15.06.43,12301.674394121757
11-29-2022_15.06.43,12433.237911229478
11-29-2022_15.06.44,12101.060903104317
11-29-2022_15.06.44,12340.61857330895
11-29-2022_15.06.44,12340.61857330895
11-29-2022_15.06.44,12326.06595706684
11-29-2022_15.06.44,12179.88630402184
11-29-2022_15.06.44,12194.249377493565
11-29-2022_15.06.44,12418.558763754592
11-29-2022_15.06.44,12032.896139666478
11-29-2022_15.06.44,12326.06595706684
11-29-2022_15.06.44,12602.78518973343
11-29-2022_15.06.45,12233.320087913533
11-29-2022_15.06.45,12126.021602518118
11-29-2022_15.06.45,12218.894002904202
11-29-2022_15.06.45,12365.251002938116
11-29-2022_15.06.45,12126.021602518118
11-29-2022_15.06.45,12379.867138875394
11-29-2022_15.06.45,12457.553758697919
11-29-2022_15.06.45,12218.894002904202
11-29-2022_15.06.45,12218.894002904202
11-29-2022_15.06.45,12311.513340824731
11-29-2022_15.06.46,12418.558763754592
11-29-2022_15.06.46,12272.695184712755
11-29-2022_15.06.46,12472.296425867975
11-29-2022_15.06.46,12549.603451992169
11-29-2022_15.06.46,12272.695184712755
11-29-2022_15.06.46,12233.320087913533
11-29-2022_15.06.46,12472.296425867975
11-29-2022_15.06.46,12272.695184712755
11-29-2022_15.06.46,12272.695184712755
11-29-2022_15.06.46,12326.06595706684
11-29-2022_15.06.47,12510.798507976788
11-29-2022_15.06.47,12233.320087913533
11-29-2022_15.06.47,12179.88630402184
11-29-2022_15.06.47,12418.558763754592
11-29-2022_15.06.47,12032.896139666478
11-29-2022_15.06.47,12179.88630402184
11-29-2022_15.06.47,12311.513340824731
11-29-2022_15.06.47,12272.695184712755
11-29-2022_15.06.47,12272.695184712755
11-29-2022_15.06.47,12233.320087913533
11-29-2022_15.06.48,12510.798507976788
11-29-2022_15.06.48,12086.82436086537
11-29-2022_15.06.48,12272.695184712755
11-29-2022_15.06.48,12549.603451992169
11-29-2022_15.06.48,12365.251002938116
11-29-2022_15.06.48,12326.06595706684
11-29-2022_15.06.48,12326.06595706684
11-29-2022_15.06.48,12510.798507976788
11-29-2022_15.06.48,12140.321156294673
11-29-2022_15.06.48,12179.88630402184
11-29-2022_15.06.49,12510.798507976788
11-29-2022_15.06.49,12365.251002938116
11-29-2022_15.06.49,12379.867138875394
11-29-2022_15.06.49,12326.06595706684
11-29-2022_15.06.49,12510.798507976788
11-29-2022_15.06.49,12233.320087913533
11-29-2022_15.06.49,12233.320087913533
11-29-2022_15.06.49,12510.798507976788
11-29-2022_15.06.49,12233.320087913533
11-29-2022_15.06.49,12379.867138875394
11-29-2022_15.06.50,12179.88630402184
11-29-2022_15.06.50,12179.88630402184
11-29-2022_15.06.50,12233.320087913533
11-29-2022_15.06.50,12287.184789417257
11-29-2022_15.06.50,12457.553758697919
11-29-2022_15.06.50,12233.320087913533
11-29-2022_15.06.50,12418.558763754592
11-29-2022_15.06.50,12418.558763754592
11-29-2022_15.06.50,12365.251002938116
11-29-2022_15.06.50,12272.695184712755
11-29-2022_15.06.51,12272.695184712755
11-29-2022_15.06.51,12641.400082820861
11-29-2022_15.06.51,12340.61857330895
11-29-2022_15.06.51,13090.052393741966
11-29-2022_15.06.51,16665.572985886887
11-29-2022_15.06.51,18158.39507624547
11-29-2022_15.06.51,19531.92870354844
11-29-2022_15.06.51,17982.326103599076
11-29-2022_15.06.51,18433.06999104272
11-29-2022_15.06.51,18196.303122165056
11-29-2022_15.06.52,18407.863343369227
11-29-2022_15.06.52,18619.423564573397
