Time,sous_cycle_1,sous_cycle_2,sous_cycle_3,sous_cycle_4
11-29-2022_15.00.17,306999.58396550664,-9601.69165705498,0.13623744808173474,3.5604832066039127
11-29-2022_15.00.17,309110.5333024168,-9601.69165705498,0.13661736288397047,0.0
11-29-2022_15.00.17,324394.9800800757,-9601.69165705498,0.15515720523307439,0.0
11-29-2022_15.00.17,314666.59173948376,-9601.69165705498,0.13661736288397047,0.0
11-29-2022_15.00.18,310838.0407512928,-9601.69165705498,0.13661736288397047,0.0
11-29-2022_15.00.18,324778.8794647858,-9601.69165705498,0.15515720523307439,0.0
11-29-2022_15.00.18,306999.58396550664,-9601.69165705498,0.13623744808173474,3.5604832066039127
11-29-2022_15.00.18,314666.59173948376,-9601.69165705498,0.13661736288397047,3.5604832066039127
11-29-2022_15.00.18,322293.9763230803,-9601.69165705498,0.15515720523307439,3.5604832066039127
11-29-2022_15.00.18,314666.59173948376,-9601.69165705498,0.13623744808173474,3.5604832066039127
11-29-2022_15.00.18,316772.56828643644,-9601.69165705498,0.13661736288397047,0.0
11-29-2022_15.00.18,326479.17580701504,-9601.69165705498,0.15515720523307439,0.0
11-29-2022_15.00.18,324394.9800800757,-9601.69165705498,0.13661736288397047,0.0
11-29-2022_15.00.19,312946.50369322416,-9601.69165705498,0.13661736288397047,0.0
11-29-2022_15.00.19,318861.6970210135,-9601.69165705498,0.13661736288397047,0.0
11-29-2022_15.00.19,322675.38931281184,-9601.69165705498,0.13661736288397047,3.5604832066039127
11-29-2022_15.00.19,310838.0407512928,-9601.69165705498,0.13661736288397047,3.5604832066039127
11-29-2022_15.00.19,315038.0989316201,-9601.69165705498,0.13661736288397047,3.5604832066039127
11-29-2022_15.00.19,322675.38931281184,-9601.69165705498,0.15515720523307439,3.5604832066039127
11-29-2022_15.00.19,322675.38931281184,-9601.69165705498,0.15515720523307439,3.5604832066039127
11-29-2022_15.00.19,312946.50369322416,-9601.69165705498,0.13661736288397047,0.0
11-29-2022_15.00.19,311204.59504463157,-9601.69165705498,0.15515720523307439,0.0
11-29-2022_15.00.19,324394.9800800757,-9601.69165705498,0.13661736288397047,0.0
11-29-2022_15.00.20,312946.50369322416,-9601.69165705498,0.13661736288397047,0.0
11-29-2022_15.00.20,310838.0407512928,-9601.69165705498,0.13661736288397047,0.0
11-29-2022_15.00.20,324394.9800800757,-9601.69165705498,0.15515720523307439,3.5614791459624033
11-29-2022_15.00.20,322675.38931281184,-9601.69165705498,0.15515720523307439,3.5614791459624033
11-29-2022_15.00.20,310838.0407512928,-9601.69165705498,0.13661736288397047,3.5614791459624033
11-29-2022_15.00.20,320588.7270820536,-9601.69165705498,0.15515720523307439,3.5614791459624033
11-29-2022_15.00.20,322675.38931281184,-9601.69165705498,0.13661736288397047,3.5614791459624033
11-29-2022_15.00.20,306999.58396550664,-9601.69165705498,0.13623744808173474,0.0
11-29-2022_15.00.20,316772.56828643644,-9601.69165705498,0.13661736288397047,0.0
11-29-2022_15.00.20,324394.9800800757,-9601.69165705498,0.15515720523307439,0.0
11-29-2022_15.00.21,316772.56828643644,-9601.69165705498,0.13623744808173474,0.0
11-29-2022_15.00.21,312946.50369322416,-9601.69165705498,0.13661736288397047,0.0
11-29-2022_15.00.21,316772.56828643644,-9601.69165705498,0.13661736288397047,3.5614791459624033
11-29-2022_15.00.21,322293.9763230803,-9601.69165705498,0.13661736288397047,3.5614791459624033
11-29-2022_15.00.21,310838.0407512928,-9601.69165705498,0.13661736288397047,3.5614791459624033
11-29-2022_15.00.21,316772.56828643644,-9601.69165705498,0.13661736288397047,3.5614791459624033
11-29-2022_15.00.21,324394.9800800757,-9601.69165705498,0.13661736288397047,3.5614791459624033
11-29-2022_15.00.21,310838.0407512928,-9601.69165705498,0.13623744808173474,0.0
11-29-2022_15.00.21,312946.50369322416,-9601.69165705498,0.13661736288397047,0.0
11-29-2022_15.00.21,316772.56828643644,-9601.69165705498,0.15515720523307439,0.0
11-29-2022_15.00.22,314666.59173948376,-9601.69165705498,0.13661736288397047,0.0
11-29-2022_15.00.22,308746.44551289687,-9601.69165705498,0.13623744808173474,0.0
11-29-2022_15.00.22,316772.56828643644,-9601.69165705498,0.15515720523307439,3.5614791459624033
11-29-2022_15.00.22,324394.9800800757,-9601.69165705498,0.13661736288397047,3.5614791459624033
11-29-2022_15.00.22,304905.52222329186,-9601.69165705498,0.13623744808173474,3.5614791459624033
11-29-2022_15.00.22,310838.0407512928,-9601.69165705498,0.13661736288397047,3.5614791459624033
11-29-2022_15.00.22,322293.9763230803,-9601.69165705498,0.15515720523307439,3.5614791459624033
11-29-2022_15.00.22,314666.59173948376,-9601.69165705498,0.13661736288397047,0.0
11-29-2022_15.00.22,310838.0407512928,-9601.69165705498,0.13661736288397047,0.0
11-29-2022_15.00.22,324394.9800800757,-9601.69165705498,0.15515720523307439,0.0
11-29-2022_15.00.23,322293.9763230803,-9601.69165705498,0.13661736288397047,0.0
11-29-2022_15.00.23,310838.0407512928,-9601.69165705498,0.13661736288397047,0.0
11-29-2022_15.00.23,316772.56828643644,-9601.69165705498,0.13661736288397047,3.562475085320894
11-29-2022_15.00.23,306999.58396550664,-9601.69165705498,0.13623744808173474,3.562475085320894
11-29-2022_15.00.23,308746.44551289687,-9601.69165705498,0.13661736288397047,3.562475085320894
11-29-2022_15.00.23,324394.9800800757,-9601.69165705498,0.15515720523307439,3.562475085320894
11-29-2022_15.00.23,314666.59173948376,-9601.69165705498,0.13661736288397047,0.0
11-29-2022_15.00.23,312577.46300490666,-9601.69165705498,0.13661736288397047,0.0
11-29-2022_15.00.23,316772.56828643644,-9601.69165705498,0.13661736288397047,0.0
11-29-2022_15.00.24,322293.9763230803,-9601.69165705498,0.13661736288397047,0.0
11-29-2022_15.00.24,308746.44551289687,-9601.69165705498,0.13623744808173474,0.0
11-29-2022_15.00.24,312946.50369322416,-9601.69165705498,0.15515720523307439,3.562475085320894
11-29-2022_15.00.24,316398.5746993214,-9601.69165705498,0.13661736288397047,3.562475085320894
11-29-2022_15.00.24,312577.46300490666,-9601.69165705498,0.13661736288397047,3.562475085320894
11-29-2022_15.00.24,318485.2369300796,-9601.69165705498,0.15515720523307439,3.562475085320894
11-29-2022_15.00.24,322293.9763230803,-9601.69165705498,0.13661736288397047,0.0
11-29-2022_15.00.24,310838.0407512928,-9601.69165705498,0.13661736288397047,0.0
11-29-2022_15.00.24,318861.6970210135,-9601.69165705498,0.13661736288397047,0.0
11-29-2022_15.00.25,324394.9800800757,-9601.69165705498,0.15515720523307439,0.0
11-29-2022_15.00.25,316772.56828643644,-9601.69165705498,0.13661736288397047,0.0
11-29-2022_15.00.25,314666.59173948376,-9601.69165705498,0.15515720523307439,3.562475085320894
11-29-2022_15.00.25,324394.9800800757,-9601.69165705498,0.13661736288397047,3.562475085320894
11-29-2022_15.00.25,312946.50369322416,-9601.69165705498,0.13661736288397047,3.562475085320894
11-29-2022_15.00.25,310838.0407512928,-9601.69165705498,0.13661736288397047,3.562475085320894
11-29-2022_15.00.25,324394.9800800757,-9601.69165705498,0.15515720523307439,0.0
11-29-2022_15.00.25,304905.52222329186,-9601.69165705498,0.13623744808173474,0.0
11-29-2022_15.00.25,309110.5333024168,-9601.69165705498,0.13661736288397047,0.0
11-29-2022_15.00.26,320588.7270820536,-9601.69165705498,0.15515720523307439,0.0
11-29-2022_15.00.26,310838.0407512928,-9601.69165705498,0.13661736288397047,0.0
11-29-2022_15.00.26,304905.52222329186,-9601.69165705498,0.13623744808173474,3.5634710246793846
11-29-2022_15.00.26,314666.59173948376,-9601.69165705498,0.13661736288397047,3.5634710246793846
11-29-2022_15.00.26,322293.9763230803,-9601.69165705498,0.13661736288397047,3.5634710246793846
11-29-2022_15.00.26,308746.44551289687,-9601.69165705498,0.13661736288397047,3.5634710246793846
11-29-2022_15.00.26,308746.44551289687,-9601.69165705498,0.13661736288397047,3.5634710246793846
11-29-2022_15.00.26,324394.9800800757,-9601.69165705498,0.15515720523307439,0.0
11-29-2022_15.00.26,310838.0407512928,-9601.69165705498,0.13623744808173474,0.0
11-29-2022_15.00.26,310838.0407512928,-9601.69165705498,0.13623744808173474,0.0
11-29-2022_15.00.27,318485.2369300796,-9601.69165705498,0.15515720523307439,0.0
11-29-2022_15.00.27,322293.9763230803,-9601.69165705498,0.13661736288397047,0.0
11-29-2022_15.00.27,308746.44551289687,-9601.69165705498,0.13623744808173474,3.5634710246793846
11-29-2022_15.00.27,314666.59173948376,-9601.69165705498,0.13661736288397047,3.5634710246793846
11-29-2022_15.00.27,318485.2369300796,-9601.69165705498,0.13661736288397047,3.5634710246793846
11-29-2022_15.00.27,312577.46300490666,-9601.69165705498,0.13661736288397047,3.5634710246793846
11-29-2022_15.00.27,308746.44551289687,-9601.69165705498,0.13623744808173474,3.5634710246793846
11-29-2022_15.00.27,320588.7270820536,-9601.69165705498,0.15515720523307439,0.0
11-29-2022_15.00.27,324011.08069536556,-9601.69165705498,0.13661736288397047,0.0
11-29-2022_15.00.27,306999.58396550664,-9601.69165705498,0.13623744808173474,0.0
11-29-2022_15.00.28,316772.56828643644,-9601.69165705498,0.13661736288397047,0.0
11-29-2022_15.00.28,318485.2369300796,-9601.69165705498,0.13661736288397047,0.0
11-29-2022_15.00.28,304905.52222329186,-9601.69165705498,0.13623744808173474,3.5634710246793846
11-29-2022_15.00.28,312577.46300490666,-9601.69165705498,0.13661736288397047,3.5634710246793846
11-29-2022_15.00.28,314666.59173948376,-9601.69165705498,0.15515720523307439,3.5634710246793846
11-29-2022_15.00.28,320209.780596141,-9601.69165705498,0.15515720523307439,3.5634710246793846
11-29-2022_15.00.28,310838.0407512928,-9601.69165705498,0.13661736288397047,3.5634710246793846
11-29-2022_15.00.28,312946.50369322416,-9601.69165705498,0.13661736288397047,0.0
11-29-2022_15.00.28,326092.809918486,-9601.69165705498,0.13661736288397047,0.0
11-29-2022_15.00.28,310838.0407512928,-9601.69165705498,0.13623744808173474,0.0
11-29-2022_15.00.29,310838.0407512928,-9601.69165705498,0.13623744808173474,0.0
11-29-2022_15.00.29,324394.9800800757,-9601.69165705498,0.15515720523307439,0.0
11-29-2022_15.00.29,316772.56828643644,-9601.69165705498,0.13661736288397047,3.564466964037875
11-29-2022_15.00.29,316772.56828643644,-9601.69165705498,0.13661736288397047,3.564466964037875
11-29-2022_15.00.29,324778.8794647858,-9601.69165705498,0.15515720523307439,3.564466964037875
11-29-2022_15.00.29,318861.6970210135,-9601.69165705498,0.13661736288397047,3.564466964037875
11-29-2022_15.00.29,310838.0407512928,-9601.69165705498,0.13661736288397047,3.564466964037875
11-29-2022_15.00.29,310838.0407512928,-9601.69165705498,0.13661736288397047,0.0
11-29-2022_15.00.29,320588.7270820536,-9601.69165705498,0.15515720523307439,0.0
11-29-2022_15.00.29,310838.0407512928,-9601.69165705498,0.13661736288397047,0.0
11-29-2022_15.00.30,315038.0989316201,-9601.69165705498,0.13661736288397047,0.0
11-29-2022_15.00.30,322293.9763230803,-9601.69165705498,0.15515720523307439,0.0
11-29-2022_15.00.30,314666.59173948376,-9601.69165705498,0.13623744808173474,3.564466964037875
11-29-2022_15.00.30,320588.7270820536,-9601.69165705498,0.13661736288397047,3.564466964037875
11-29-2022_15.00.30,320588.7270820536,-9601.69165705498,0.13661736288397047,3.564466964037875
11-29-2022_15.00.30,314666.59173948376,-9601.69165705498,0.13661736288397047,3.564466964037875
11-29-2022_15.00.30,323056.80230254325,-9601.69165705498,0.15515720523307439,0.0
11-29-2022_15.00.30,326479.17580701504,-9601.69165705498,0.15515720523307439,0.0
11-29-2022_15.00.30,318485.2369300796,-9601.69165705498,0.13661736288397047,0.0
11-29-2022_15.00.31,310838.0407512928,-9601.69165705498,0.13661736288397047,0.0
11-29-2022_15.00.31,322675.38931281184,-9601.69165705498,0.13661736288397047,0.0
11-29-2022_15.00.31,324394.9800800757,-9601.69165705498,0.13661736288397047,3.564466964037875
11-29-2022_15.00.31,315038.0989316201,-9601.69165705498,0.13661736288397047,3.564466964037875
11-29-2022_15.00.31,326479.17580701504,-9601.69165705498,0.15515720523307439,3.564466964037875
11-29-2022_15.00.31,309110.5333024168,-9601.69165705498,0.13661736288397047,3.564466964037875
11-29-2022_15.00.31,312946.50369322416,-9601.69165705498,0.13661736288397047,0.0
11-29-2022_15.00.31,320588.7270820536,-9601.69165705498,0.15515720523307439,0.0
11-29-2022_15.00.31,316772.56828643644,-9601.69165705498,0.13661736288397047,0.0
11-29-2022_15.00.32,314666.59173948376,-9601.69165705498,0.13661736288397047,0.0
11-29-2022_15.00.32,318861.6970210135,-9601.69165705498,0.13661736288397047,0.0
11-29-2022_15.00.32,326479.17580701504,-9601.69165705498,0.13661736288397047,3.565462903396366
11-29-2022_15.00.32,311204.59504463157,-9601.69165705498,0.13623744808173474,3.565462903396366
11-29-2022_15.00.32,322675.38931281184,-9601.69165705498,0.15515720523307439,3.565462903396366
11-29-2022_15.00.32,316772.56828643644,-9601.69165705498,0.13661736288397047,3.565462903396366
11-29-2022_15.00.32,314666.59173948376,-9601.69165705498,0.13661736288397047,0.0
11-29-2022_15.00.32,326479.17580701504,-9601.69165705498,0.13661736288397047,0.0
11-29-2022_15.00.32,324394.9800800757,-9601.69165705498,0.15515720523307439,0.0
11-29-2022_15.00.33,315038.0989316201,-9601.69165705498,0.13661736288397047,0.0
11-29-2022_15.00.33,316772.56828643644,-9601.69165705498,0.13661736288397047,0.0
11-29-2022_15.00.33,322675.38931281184,-9601.69165705498,0.13661736288397047,3.565462903396366
11-29-2022_15.00.33,310838.0407512928,-9601.69165705498,0.13661736288397047,3.565462903396366
11-29-2022_15.00.33,320588.7270820536,-9601.69165705498,0.13661736288397047,3.565462903396366
11-29-2022_15.00.33,326479.17580701504,-9601.69165705498,0.13661736288397047,3.565462903396366
11-29-2022_15.00.33,311204.59504463157,-9601.69165705498,0.13661736288397047,0.0
11-29-2022_15.00.33,320588.7270820536,-9601.69165705498,0.15515720523307439,0.0
11-29-2022_15.00.34,310838.0407512928,-9601.69165705498,0.13661736288397047,0.0
11-29-2022_15.00.34,315038.0989316201,-9601.69165705498,0.13623744808173474,0.0
11-29-2022_15.00.34,322675.38931281184,-9601.69165705498,0.13623744808173474,3.565462903396366
11-29-2022_15.00.34,312946.50369322416,-9601.69165705498,0.13661736288397047,3.565462903396366
11-29-2022_15.00.34,312946.50369322416,-9601.69165705498,0.13661736288397047,3.565462903396366
11-29-2022_15.00.34,322293.9763230803,-9601.69165705498,0.13661736288397047,3.565462903396366
11-29-2022_15.00.34,304905.52222329186,-9601.69165705498,0.15515720523307439,0.0
11-29-2022_15.00.34,312946.50369322416,-9601.69165705498,0.13661736288397047,0.0
11-29-2022_15.00.34,322293.9763230803,-9601.69165705498,0.13661736288397047,0.0
11-29-2022_15.00.35,318485.2369300796,-9601.69165705498,0.15515720523307439,0.0
11-29-2022_15.00.35,314666.59173948376,-9601.69165705498,0.13661736288397047,0.0
11-29-2022_15.00.35,316772.56828643644,-9601.69165705498,0.13661736288397047,3.5664588427548565
11-29-2022_15.00.35,310838.0407512928,-9601.69165705498,0.15515720523307439,3.5664588427548565
11-29-2022_15.00.35,314666.59173948376,-9601.69165705498,0.13623744808173474,3.5664588427548565
11-29-2022_15.00.35,330273.0565036231,-9601.69165705498,0.13661736288397047,3.5664588427548565
11-29-2022_15.00.35,314666.59173948376,-9601.69165705498,0.15515720523307439,0.0
11-29-2022_15.00.35,310838.0407512928,-9601.69165705498,0.13661736288397047,0.0
11-29-2022_15.00.35,320588.7270820536,-9601.69165705498,0.13661736288397047,0.0
11-29-2022_15.00.36,324394.9800800757,-9601.69165705498,0.13661736288397047,0.0
11-29-2022_15.00.36,312946.50369322416,-9601.69165705498,0.13661736288397047,0.0
11-29-2022_15.00.36,318485.2369300796,-9601.69165705498,0.13661736288397047,3.5664588427548565
11-29-2022_15.00.36,312946.50369322416,-9601.69165705498,0.15515720523307439,3.5664588427548565
11-29-2022_15.00.36,315038.0989316201,-9601.69165705498,0.13661736288397047,3.5664588427548565
11-29-2022_15.00.36,322675.38931281184,-9601.69165705498,0.13661736288397047,3.5664588427548565
11-29-2022_15.00.36,314666.59173948376,-9601.69165705498,0.15515720523307439,0.0
11-29-2022_15.00.36,310838.0407512928,-9601.69165705498,0.13661736288397047,0.0
11-29-2022_15.00.36,318485.2369300796,-9601.69165705498,0.13623744808173474,0.0
11-29-2022_15.00.37,324394.9800800757,-9601.69165705498,0.13661736288397047,0.0
11-29-2022_15.00.37,314666.59173948376,-9601.69165705498,0.15515720523307439,0.0
11-29-2022_15.00.37,315038.0989316201,-9601.69165705498,0.13661736288397047,3.5664588427548565
11-29-2022_15.00.37,320588.7270820536,-9601.69165705498,0.13661736288397047,3.5664588427548565
11-29-2022_15.00.37,310838.0407512928,-9601.69165705498,0.15515720523307439,3.5664588427548565
11-29-2022_15.00.37,312946.50369322416,-9601.69165705498,0.13661736288397047,3.5664588427548565
11-29-2022_15.00.37,318485.2369300796,-9601.69165705498,0.13623744808173474,3.5664588427548565
11-29-2022_15.00.37,320588.7270820536,-9601.69165705498,0.13661736288397047,0.0
11-29-2022_15.00.37,312946.50369322416,-9601.69165705498,0.15515720523307439,0.0
11-29-2022_15.00.37,312946.50369322416,-9601.69165705498,0.13661736288397047,0.0
11-29-2022_15.00.38,324394.9800800757,-9601.69165705498,0.13661736288397047,0.0
11-29-2022_15.00.38,309110.5333024168,-9601.69165705498,0.15515720523307439,0.0
11-29-2022_15.00.38,314666.59173948376,-9601.69165705498,0.13661736288397047,3.567454782113347
11-29-2022_15.00.38,324394.9800800757,-9601.69165705498,0.13661736288397047,3.567454782113347
11-29-2022_15.00.38,320588.7270820536,-9601.69165705498,0.13661736288397047,3.567454782113347
11-29-2022_15.00.38,312946.50369322416,-9601.69165705498,0.13661736288397047,3.567454782113347
11-29-2022_15.00.38,322675.38931281184,-9601.69165705498,0.13661736288397047,3.567454782113347
11-29-2022_15.00.38,324394.9800800757,-9601.69165705498,0.13661736288397047,0.0
11-29-2022_15.00.38,315038.0989316201,-9601.69165705498,0.15515720523307439,0.0
11-29-2022_15.00.38,317146.56187355146,-9601.69165705498,0.15515720523307439,0.0
11-29-2022_15.00.39,326479.17580701504,-9601.69165705498,0.13661736288397047,0.0
11-29-2022_15.00.39,322675.38931281184,-9601.69165705498,0.15515720523307439,0.0
11-29-2022_15.00.39,323056.80230254325,-9601.69165705498,0.15515720523307439,3.567454782113347
11-29-2022_15.00.39,320967.67356796615,-9601.69165705498,0.13661736288397047,3.567454782113347
11-29-2022_15.00.39,326479.17580701504,-9601.69165705498,0.13661736288397047,3.567454782113347
11-29-2022_15.00.39,312946.50369322416,-9601.69165705498,0.15515720523307439,3.567454782113347
11-29-2022_15.00.39,312946.50369322416,-9601.69165705498,0.13661736288397047,3.567454782113347
11-29-2022_15.00.39,322675.38931281184,-9601.69165705498,0.13661736288397047,0.0
11-29-2022_15.00.39,315038.0989316201,-9601.69165705498,0.15515720523307439,0.0
11-29-2022_15.00.39,315038.0989316201,-9601.69165705498,0.13661736288397047,0.0
11-29-2022_15.00.40,322675.38931281184,-9601.69165705498,0.13661736288397047,0.0
11-29-2022_15.00.40,316772.56828643644,-9601.69165705498,0.13661736288397047,0.0
11-29-2022_15.00.40,309110.5333024168,-9601.69165705498,0.15515720523307439,3.567454782113347
11-29-2022_15.00.40,318861.6970210135,-9601.69165705498,0.13623744808173474,3.567454782113347
11-29-2022_15.00.40,326479.17580701504,-9601.69165705498,0.13661736288397047,3.567454782113347
11-29-2022_15.00.40,312946.50369322416,-9601.69165705498,0.15515720523307439,3.567454782113347
11-29-2022_15.00.40,318861.6970210135,-9601.69165705498,0.13661736288397047,3.567454782113347
11-29-2022_15.00.40,328580.1795640103,-9601.69165705498,0.13661736288397047,0.0
11-29-2022_15.00.40,318861.6970210135,-9601.69165705498,0.13661736288397047,0.0
11-29-2022_15.00.40,312946.50369322416,-9601.69165705498,0.13661736288397047,0.0
11-29-2022_15.00.41,322675.38931281184,-9601.69165705498,0.13661736288397047,0.0
11-29-2022_15.00.41,328191.3272805026,-9601.69165705498,0.13661736288397047,0.0
11-29-2022_15.00.41,312946.50369322416,-9601.69165705498,0.15515720523307439,3.5684507214718377
11-29-2022_15.00.41,318861.6970210135,-9601.69165705498,0.13661736288397047,3.5684507214718377
11-29-2022_15.00.41,324778.8794647858,-9601.69165705498,0.13661736288397047,3.5684507214718377
11-29-2022_15.00.41,318861.6970210135,-9601.69165705498,0.15515720523307439,3.5684507214718377
11-29-2022_15.00.41,312946.50369322416,-9601.69165705498,0.13661736288397047,3.5684507214718377
11-29-2022_15.00.41,324778.8794647858,-9601.69165705498,0.13661736288397047,0.0
11-29-2022_15.00.41,328580.1795640103,-9601.69165705498,0.15515720523307439,0.0
11-29-2022_15.00.41,316772.56828643644,-9601.69165705498,0.15515720523307439,0.0
11-29-2022_15.00.42,320967.67356796615,-9601.69165705498,0.15515720523307439,0.0
11-29-2022_15.00.42,326479.17580701504,-9601.69165705498,0.13661736288397047,0.0
11-29-2022_15.00.42,313315.5443815416,-9601.69165705498,0.15515720523307439,3.5684507214718377
11-29-2022_15.00.42,309110.5333024168,-9601.69165705498,0.13661736288397047,3.5684507214718377
11-29-2022_15.00.42,320588.7270820536,-9601.69165705498,0.13623744808173474,3.5684507214718377
11-29-2022_15.00.42,316772.56828643644,-9601.69165705498,0.13661736288397047,3.5684507214718377
11-29-2022_15.00.42,312946.50369322416,-9601.69165705498,0.15515720523307439,3.5684507214718377
11-29-2022_15.00.42,320967.67356796615,-9601.69165705498,0.13661736288397047,0.0
11-29-2022_15.00.42,324394.9800800757,-9601.69165705498,0.13661736288397047,0.0
11-29-2022_15.00.42,315038.0989316201,-9601.69165705498,0.15515720523307439,0.0
11-29-2022_15.00.43,318861.6970210135,-9601.69165705498,0.13661736288397047,0.0
11-29-2022_15.00.43,322675.38931281184,-9601.69165705498,0.13661736288397047,0.0
11-29-2022_15.00.43,322675.38931281184,-9601.69165705498,0.13661736288397047,3.5684507214718377
11-29-2022_15.00.43,326865.54169554403,-9601.69165705498,0.15515720523307439,3.5684507214718377
11-29-2022_15.00.43,332371.5738656397,-9601.69165705498,0.15515720523307439,3.5684507214718377
11-29-2022_15.00.43,315038.0989316201,-9601.69165705498,0.15515720523307439,3.5684507214718377
11-29-2022_15.00.43,315038.0989316201,-9601.69165705498,0.13661736288397047,0.0
11-29-2022_15.00.43,311204.59504463157,-9601.69165705498,0.15515720523307439,0.0
11-29-2022_15.00.44,315038.0989316201,-9601.69165705498,0.13661736288397047,0.0
11-29-2022_15.00.44,318861.6970210135,-9601.69165705498,0.13661736288397047,0.0
11-29-2022_15.00.44,316772.56828643644,-9601.69165705498,0.13661736288397047,3.5694466608303284
11-29-2022_15.00.44,312946.50369322416,-9601.69165705498,0.13661736288397047,3.5694466608303284
11-29-2022_15.00.44,317146.56187355146,-9601.69165705498,0.13661736288397047,3.5694466608303284
11-29-2022_15.00.44,324394.9800800757,-9601.69165705498,0.13661736288397047,3.5694466608303284
11-29-2022_15.00.44,310838.0407512928,-9601.69165705498,0.15515720523307439,3.5694466608303284
11-29-2022_15.00.44,309110.5333024168,-9601.69165705498,0.13661736288397047,0.0
11-29-2022_15.00.44,324394.9800800757,-9601.69165705498,0.13623744808173474,0.0
11-29-2022_15.00.44,318485.2369300796,-9601.69165705498,0.13661736288397047,0.0
11-29-2022_15.00.45,304905.52222329186,-9601.69165705498,0.15515720523307439,0.0
11-29-2022_15.00.45,314666.59173948376,-9601.69165705498,0.13623744808173474,0.0
11-29-2022_15.00.45,322293.9763230803,-9601.69165705498,0.13623744808173474,3.5694466608303284
11-29-2022_15.00.45,322675.38931281184,-9601.69165705498,0.13661736288397047,3.5694466608303284
11-29-2022_15.00.45,324394.9800800757,-9601.69165705498,0.13661736288397047,3.5694466608303284
11-29-2022_15.00.45,320588.7270820536,-9601.69165705498,0.13661736288397047,3.5694466608303284
11-29-2022_15.00.45,309110.5333024168,-9601.69165705498,0.13661736288397047,0.0
11-29-2022_15.00.45,316772.56828643644,-9601.69165705498,0.13623744808173474,0.0
11-29-2022_15.00.45,318485.2369300796,-9601.69165705498,0.13623744808173474,0.0
11-29-2022_15.00.46,306999.58396550664,-9601.69165705498,0.13661736288397047,0.0
11-29-2022_15.00.46,314666.59173948376,-9601.69165705498,0.13661736288397047,0.0
11-29-2022_15.00.46,322293.9763230803,-9601.69165705498,0.13623744808173474,3.5694466608303284
11-29-2022_15.00.46,310838.0407512928,-9601.69165705498,0.13661736288397047,3.5694466608303284
11-29-2022_15.00.46,316772.56828643644,-9601.69165705498,0.13661736288397047,3.5694466608303284
11-29-2022_15.00.46,314666.59173948376,-9601.69165705498,0.13661736288397047,3.5694466608303284
11-29-2022_15.00.46,308746.44551289687,-9601.69165705498,0.15515720523307439,0.0
11-29-2022_15.00.46,316772.56828643644,-9601.69165705498,0.13661736288397047,0.0
11-29-2022_15.00.46,324394.9800800757,-9601.69165705498,0.13661736288397047,0.0
11-29-2022_15.00.47,312946.50369322416,-9601.69165705498,0.15515720523307439,0.0
11-29-2022_15.00.47,306999.58396550664,-9601.69165705498,0.13661736288397047,0.0
11-29-2022_15.00.47,322293.9763230803,-9601.69165705498,0.13623744808173474,0.0
11-29-2022_15.00.47,316398.5746993214,-9601.69165705498,0.13661736288397047,3.570442600188819
11-29-2022_15.00.47,312577.46300490666,-9601.69165705498,0.15515720523307439,3.570442600188819
11-29-2022_15.00.47,320588.7270820536,-9601.69165705498,0.13661736288397047,3.570442600188819
11-29-2022_15.00.47,324394.9800800757,-9601.69165705498,0.13661736288397047,3.570442600188819
11-29-2022_15.00.47,312946.50369322416,-9601.69165705498,0.15515720523307439,0.0
11-29-2022_15.00.47,316772.56828643644,-9601.69165705498,0.13661736288397047,0.0
11-29-2022_15.00.47,322675.38931281184,-9601.69165705498,0.13661736288397047,0.0
11-29-2022_15.00.48,314666.59173948376,-9601.69165705498,0.13623744808173474,0.0
11-29-2022_15.00.48,310838.0407512928,-9601.69165705498,0.13661736288397047,0.0
11-29-2022_15.00.48,330273.0565036231,-9601.69165705498,0.13623744808173474,0.0
11-29-2022_15.00.48,382591.04367236065,-9601.69165705498,0.15553712003531012,3.570442600188819
11-29-2022_15.00.48,436330.63214295567,-9601.69165705498,0.19451637874469657,3.570442600188819
11-29-2022_15.00.48,464581.90721073456,-9632.141484044598,0.2134361358960362,3.570442600188819
11-29-2022_15.00.48,485439.18067319674,-9632.141484044598,0.21419596550050768,3.570442600188819
11-29-2022_15.00.48,485720.9389521822,-9632.141484044598,0.2331157226518473,0.0
11-29-2022_15.00.48,473210.33430391265,-9632.141484044598,0.2331157226518473,0.0
11-29-2022_15.00.48,328925.5497721306,-9632.141484044598,0.1937565491402251,0.0
11-29-2022_15.00.49,325261.5185668898,-9601.69165705498,0.13623744808173474,0.0
11-29-2022_15.00.49,322008.47850604693,-9601.69165705498,0.13661736288397047,0.0
11-29-2022_15.00.49,323379.2181122203,-9601.69165705498,0.13661736288397047,0.0
11-29-2022_15.00.49,328233.9739271772,-9601.69165705498,0.13661736288397047,3.809468046226564
11-29-2022_15.00.49,480761.0981398459,-9601.69165705498,0.15515720523307439,3.809468046226564
11-29-2022_15.00.49,541397.9064990147,-9632.141484044598,0.2520354798031869,3.809468046226564
11-29-2022_15.00.49,505464.16822607117,-9632.141484044598,0.25241539460542267,3.809468046226564
11-29-2022_15.00.49,505464.16822607117,-9632.141484044598,0.23349563745408303,0.0
11-29-2022_15.00.49,529582.2393017098,-9632.141484044598,0.2520354798031869,0.0
11-29-2022_15.00.49,543359.4931167647,-9632.141484044598,0.2527953094076584,0.0
11-29-2022_15.00.50,539116.7087251237,-9632.141484044598,0.2527953094076584,0.0
